"com_code","com_annee","com_type","popref_annee","popref_mun","popref_a_part","popref_tot","popref_date_maj"
"54375","2024","COM","2022","1089","17","1106","2024-12-30"
"54376","2024","COM","2022","401","7","408","2024-12-30"
"54377","2024","COM","2022","151","0","151","2024-12-30"
"54378","2024","COM","2022","479","11","490","2024-12-30"
"54379","2024","COM","2022","95","1","96","2024-12-30"
"54380","2024","COM","2022","415","10","425","2024-12-30"
"54381","2024","COM","2022","52","2","54","2024-12-30"
"54382","2024","COM","2022","9282","95","9377","2024-12-30"
"54383","2024","COM","2022","1132","13","1145","2024-12-30"
"54385","2024","COM","2022","1076","23","1099","2024-12-30"
"54386","2024","COM","2022","93","1","94","2024-12-30"
"54387","2024","COM","2022","167","0","167","2024-12-30"
"54388","2024","COM","2022","75","1","76","2024-12-30"
"54389","2024","COM","2022","104","0","104","2024-12-30"
"54390","2024","COM","2022","102","2","104","2024-12-30"
"54391","2024","COM","2022","1591","11","1602","2024-12-30"
"54392","2024","COM","2022","320","8","328","2024-12-30"
"54393","2024","COM","2022","522","7","529","2024-12-30"
"54394","2024","COM","2022","237","5","242","2024-12-30"
"54395","2024","COM","2022","104387","1405","105792","2024-12-30"
"54396","2024","COM","2022","212","13","225","2024-12-30"
"54397","2024","COM","2022","6572","48","6620","2024-12-30"
"54398","2024","COM","2022","92","6","98","2024-12-30"
"54399","2024","COM","2022","251","2","253","2024-12-30"
"54400","2024","COM","2022","1139","22","1161","2024-12-30"
"54401","2024","COM","2022","134","3","137","2024-12-30"
"54402","2024","COM","2022","418","10","428","2024-12-30"
"54403","2024","COM","2022","1161","34","1195","2024-12-30"
"54404","2024","COM","2022","233","5","238","2024-12-30"
"54405","2024","COM","2022","522","1","523","2024-12-30"
"54406","2024","COM","2022","279","6","285","2024-12-30"
"54407","2024","COM","2022","91","2","93","2024-12-30"
"54408","2024","COM","2022","223","6","229","2024-12-30"
"54409","2024","COM","2022","193","3","196","2024-12-30"
"54410","2024","COM","2022","509","7","516","2024-12-30"
"54411","2024","COM","2022","221","6","227","2024-12-30"
"54412","2024","COM","2022","39","0","39","2024-12-30"
"54413","2024","COM","2022","147","2","149","2024-12-30"
"54414","2024","COM","2022","649","10","659","2024-12-30"
"54415","2024","COM","2022","3953","62","4015","2024-12-30"
"54416","2024","COM","2022","175","4","179","2024-12-30"
"54417","2024","COM","2022","245","6","251","2024-12-30"
"54418","2024","COM","2022","179","2","181","2024-12-30"
"54419","2024","COM","2022","72","2","74","2024-12-30"
"54420","2024","COM","2022","94","2","96","2024-12-30"
"54421","2024","COM","2022","307","4","311","2024-12-30"
"54422","2024","COM","2022","66","1","67","2024-12-30"
"54423","2024","COM","2022","330","10","340","2024-12-30"
"54424","2024","COM","2022","41","2","43","2024-12-30"
"54425","2024","COM","2022","2443","20","2463","2024-12-30"
"54426","2024","COM","2022","474","7","481","2024-12-30"
"54427","2024","COM","2022","96","1","97","2024-12-30"
"54428","2024","COM","2022","827","10","837","2024-12-30"
"54429","2024","COM","2022","298","1","299","2024-12-30"
"54430","2024","COM","2022","4815","51","4866","2024-12-30"
"54431","2024","COM","2022","14383","242","14625","2024-12-30"
"54432","2024","COM","2022","1784","40","1824","2024-12-30"
"54433","2024","COM","2022","230","6","236","2024-12-30"
"54434","2024","COM","2022","251","2","253","2024-12-30"
"54435","2024","COM","2022","373","7","380","2024-12-30"
"54436","2024","COM","2022","159","4","163","2024-12-30"
"54437","2024","COM","2022","1151","21","1172","2024-12-30"
"54438","2024","COM","2022","55","0","55","2024-12-30"
"54439","2024","COM","2022","5123","64","5187","2024-12-30"
"54440","2024","COM","2022","112","0","112","2024-12-30"
"54441","2024","COM","2022","221","5","226","2024-12-30"
"54442","2024","COM","2022","96","1","97","2024-12-30"
"54443","2024","COM","2022","39","1","40","2024-12-30"
"54444","2024","COM","2022","232","3","235","2024-12-30"
"54445","2024","COM","2022","104","3","107","2024-12-30"
"54446","2024","COM","2022","63","2","65","2024-12-30"
"54447","2024","COM","2022","70","2","72","2024-12-30"
"54449","2024","COM","2022","1053","14","1067","2024-12-30"
"54450","2024","COM","2022","152","1","153","2024-12-30"
"54451","2024","COM","2022","3811","75","3886","2024-12-30"
"54452","2024","COM","2022","73","2","75","2024-12-30"
"54453","2024","COM","2022","154","1","155","2024-12-30"
"54455","2024","COM","2022","156","4","160","2024-12-30"
"54456","2024","COM","2022","642","8","650","2024-12-30"
"54457","2024","COM","2022","41","0","41","2024-12-30"
"54458","2024","COM","2022","109","3","112","2024-12-30"
"54459","2024","COM","2022","2362","25","2387","2024-12-30"
"54460","2024","COM","2022","152","3","155","2024-12-30"
"54461","2024","COM","2022","69","0","69","2024-12-30"
"54462","2024","COM","2022","2814","35","2849","2024-12-30"
"54463","2024","COM","2022","248","3","251","2024-12-30"
"54464","2024","COM","2022","102","0","102","2024-12-30"
"54465","2024","COM","2022","746","12","758","2024-12-30"
"54466","2024","COM","2022","396","6","402","2024-12-30"
"54467","2024","COM","2022","183","2","185","2024-12-30"
"54468","2024","COM","2022","106","2","108","2024-12-30"
"54469","2024","COM","2022","438","7","445","2024-12-30"
"54470","2024","COM","2022","65","0","65","2024-12-30"
"54471","2024","COM","2022","74","1","75","2024-12-30"
"54472","2024","COM","2022","850","9","859","2024-12-30"
"54473","2024","COM","2022","290","2","292","2024-12-30"
"54474","2024","COM","2022","189","3","192","2024-12-30"
"54475","2024","COM","2022","157","6","163","2024-12-30"
"54476","2024","COM","2022","409","10","419","2024-12-30"
"54477","2024","COM","2022","162","3","165","2024-12-30"
"54478","2024","COM","2022","150","1","151","2024-12-30"
"54479","2024","COM","2022","102","1","103","2024-12-30"
"54480","2024","COM","2022","54","1","55","2024-12-30"
"54481","2024","COM","2022","100","3","103","2024-12-30"
"54482","2024","COM","2022","10100","79","10179","2024-12-30"
"54483","2024","COM","2022","7363","65","7428","2024-12-30"
"54484","2024","COM","2022","179","7","186","2024-12-30"
"54485","2024","COM","2022","308","9","317","2024-12-30"
"54486","2024","COM","2022","325","5","330","2024-12-30"
"54487","2024","COM","2022","65","1","66","2024-12-30"
"54488","2024","COM","2022","40","0","40","2024-12-30"
"54489","2024","COM","2022","151","4","155","2024-12-30"
"54490","2024","COM","2022","1457","17","1474","2024-12-30"
"54491","2024","COM","2022","363","3","366","2024-12-30"
"54492","2024","COM","2022","148","8","156","2024-12-30"
"54493","2024","COM","2022","2261","35","2296","2024-12-30"
"54494","2024","COM","2022","101","0","101","2024-12-30"
"54495","2024","COM","2022","4306","60","4366","2024-12-30"
"54496","2024","COM","2022","371","5","376","2024-12-30"
"54497","2024","COM","2022","66","3","69","2024-12-30"
"54498","2024","COM","2022","5155","58","5213","2024-12-30"
"54499","2024","COM","2022","109","4","113","2024-12-30"
"54500","2024","COM","2022","187","5","192","2024-12-30"
"54501","2024","COM","2022","101","3","104","2024-12-30"
"54502","2024","COM","2022","250","3","253","2024-12-30"
"54504","2024","COM","2022","674","10","684","2024-12-30"
"54505","2024","COM","2022","724","7","731","2024-12-30"
"54507","2024","COM","2022","99","2","101","2024-12-30"
"54508","2024","COM","2022","239","6","245","2024-12-30"
"54509","2024","COM","2022","1002","10","1012","2024-12-30"
"54510","2024","COM","2022","327","4","331","2024-12-30"
"54511","2024","COM","2022","108","4","112","2024-12-30"
"54512","2024","COM","2022","106","2","108","2024-12-30"
"54513","2024","COM","2022","655","4","659","2024-12-30"
"54514","2024","COM","2022","638","14","652","2024-12-30"
"54515","2024","COM","2022","250","3","253","2024-12-30"
"54516","2024","COM","2022","18","0","18","2024-12-30"
"54517","2024","COM","2022","201","3","204","2024-12-30"
"54518","2024","COM","2022","1120","6","1126","2024-12-30"
"54519","2024","COM","2022","595","7","602","2024-12-30"
"54520","2024","COM","2022","383","8","391","2024-12-30"
"54521","2024","COM","2022","2006","20","2026","2024-12-30"
"54522","2024","COM","2022","122","2","124","2024-12-30"
"54523","2024","COM","2022","434","2","436","2024-12-30"
"54524","2024","COM","2022","97","2","99","2024-12-30"
"54525","2024","COM","2022","635","10","645","2024-12-30"
"54526","2024","COM","2022","9040","277","9317","2024-12-30"
"54527","2024","COM","2022","651","17","668","2024-12-30"
"54528","2024","COM","2022","15570","170","15740","2024-12-30"
"54529","2024","COM","2022","28","0","28","2024-12-30"
"54530","2024","COM","2022","91","3","94","2024-12-30"
"54531","2024","COM","2022","62","0","62","2024-12-30"
"54532","2024","COM","2022","158","1","159","2024-12-30"
"54533","2024","COM","2022","2682","32","2714","2024-12-30"
"54534","2024","COM","2022","521","21","542","2024-12-30"
"54535","2024","COM","2022","195","6","201","2024-12-30"
"54536","2024","COM","2022","2434","28","2462","2024-12-30"
"54537","2024","COM","2022","695","31","726","2024-12-30"
"54538","2024","COM","2022","367","3","370","2024-12-30"
"54539","2024","COM","2022","222","9","231","2024-12-30"
"54540","2024","COM","2022","557","4","561","2024-12-30"
"54541","2024","COM","2022","160","2","162","2024-12-30"
"54542","2024","COM","2022","2355","32","2387","2024-12-30"
"54543","2024","COM","2022","124","3","127","2024-12-30"
"54544","2024","COM","2022","142","0","142","2024-12-30"
"54545","2024","COM","2022","211","4","215","2024-12-30"
"54546","2024","COM","2022","932","8","940","2024-12-30"
"54547","2024","COM","2022","29697","298","29995","2024-12-30"
"54548","2024","COM","2022","511","9","520","2024-12-30"
"54549","2024","COM","2022","3555","39","3594","2024-12-30"
"54550","2024","COM","2022","315","7","322","2024-12-30"
"54551","2024","COM","2022","62","1","63","2024-12-30"
"54552","2024","COM","2022","70","1","71","2024-12-30"
"54553","2024","COM","2022","159","3","162","2024-12-30"
"54554","2024","COM","2022","82","0","82","2024-12-30"
"54555","2024","COM","2022","84","0","84","2024-12-30"
"54556","2024","COM","2022","111","4","115","2024-12-30"
"54557","2024","COM","2022","2333","82","2415","2024-12-30"
"54558","2024","COM","2022","284","3","287","2024-12-30"
"54559","2024","COM","2022","320","2","322","2024-12-30"
"54560","2024","COM","2022","53","0","53","2024-12-30"
"54561","2024","COM","2022","38","3","41","2024-12-30"
"54562","2024","COM","2022","124","2","126","2024-12-30"
"54563","2024","COM","2022","1354","19","1373","2024-12-30"
"54564","2024","COM","2022","140","1","141","2024-12-30"
"54565","2024","COM","2022","234","3","237","2024-12-30"
"54566","2024","COM","2022","147","1","148","2024-12-30"
"54567","2024","COM","2022","354","7","361","2024-12-30"
"54568","2024","COM","2022","246","11","257","2024-12-30"
"54569","2024","COM","2022","183","2","185","2024-12-30"
"54570","2024","COM","2022","343","0","343","2024-12-30"
"54571","2024","COM","2022","595","6","601","2024-12-30"
"54572","2024","COM","2022","705","4","709","2024-12-30"
"54573","2024","COM","2022","159","0","159","2024-12-30"
"54574","2024","COM","2022","568","20","588","2024-12-30"
"54575","2024","COM","2022","1562","31","1593","2024-12-30"
"54576","2024","COM","2022","116","1","117","2024-12-30"
"54577","2024","COM","2022","143","1","144","2024-12-30"
"54578","2024","COM","2022","14938","327","15265","2024-12-30"
"54579","2024","COM","2022","330","2","332","2024-12-30"
"54580","2024","COM","2022","10086","89","10175","2024-12-30"
"54581","2024","COM","2022","296","9","305","2024-12-30"
"54582","2024","COM","2022","188","2","190","2024-12-30"
"54583","2024","COM","2022","419","8","427","2024-12-30"
"54584","2024","COM","2022","1020","18","1038","2024-12-30"
"54585","2024","COM","2022","499","10","509","2024-12-30"
"54586","2024","COM","2022","740","11","751","2024-12-30"
"54587","2024","COM","2022","192","6","198","2024-12-30"
"54588","2024","COM","2022","387","4","391","2024-12-30"
"54589","2024","COM","2022","126","0","126","2024-12-30"
"54590","2024","COM","2022","658","8","666","2024-12-30"
"54591","2024","COM","2022","333","7","340","2024-12-30"
"54592","2024","COM","2022","266","3","269","2024-12-30"
"54593","2024","COM","2022","436","9","445","2024-12-30"
"54594","2024","COM","2022","178","2","180","2024-12-30"
"54595","2024","COM","2022","552","14","566","2024-12-30"
"54596","2024","COM","2022","962","9","971","2024-12-30"
"54597","2024","COM","2022","452","9","461","2024-12-30"
"54598","2024","COM","2022","267","6","273","2024-12-30"
"54599","2024","COM","2022","104","0","104","2024-12-30"
"54600","2024","COM","2022","113","2","115","2024-12-30"
"54601","2024","COM","2022","92","3","95","2024-12-30"
"54602","2024","COM","2022","146","2","148","2024-12-30"
"55001","2024","COM","2022","282","10","292","2024-12-30"
"55002","2024","COM","2022","100","2","102","2024-12-30"
"55004","2024","COM","2022","81","0","81","2024-12-30"
"55005","2024","COM","2022","35","1","36","2024-12-30"
"55007","2024","COM","2022","241","1","242","2024-12-30"
"55008","2024","COM","2022","150","6","156","2024-12-30"
"55009","2024","COM","2022","525","13","538","2024-12-30"
"55010","2024","COM","2022","2583","69","2652","2024-12-30"
"55011","2024","COM","2022","243","6","249","2024-12-30"
"55012","2024","COM","2022","425","8","433","2024-12-30"
"55013","2024","COM","2022","458","8","466","2024-12-30"
"55014","2024","COM","2022","367","11","378","2024-12-30"
"55015","2024","COM","2022","470","9","479","2024-12-30"
"55017","2024","COM","2022","112","3","115","2024-12-30"
"55018","2024","COM","2022","35","1","36","2024-12-30"
"55021","2024","COM","2022","80","4","84","2024-12-30"
"55022","2024","COM","2022","120","6","126","2024-12-30"
"55023","2024","COM","2022","121","1","122","2024-12-30"
"55024","2024","COM","2022","160","3","163","2024-12-30"
"55025","2024","COM","2022","268","3","271","2024-12-30"
"55026","2024","COM","2022","127","4","131","2024-12-30"
"55027","2024","COM","2022","161","2","163","2024-12-30"
"55028","2024","COM","2022","103","4","107","2024-12-30"
"55029","2024","COM","2022","14615","600","15215","2024-12-30"
"55031","2024","COM","2022","377","6","383","2024-12-30"
"55032","2024","COM","2022","41","0","41","2024-12-30"
"55033","2024","COM","2022","20","1","21","2024-12-30"
"55034","2024","COM","2022","109","1","110","2024-12-30"
"55035","2024","COM","2022","142","3","145","2024-12-30"
"55036","2024","COM","2022","90","3","93","2024-12-30"
"55037","2024","COM","2022","127","3","130","2024-12-30"
"55038","2024","COM","2022","39","2","41","2024-12-30"
"55039","2024","COM","2022","0","0","0","2024-12-30"
"55040","2024","COM","2022","256","3","259","2024-12-30"
"55041","2024","COM","2022","603","18","621","2024-12-30"
"55042","2024","COM","2022","486","15","501","2024-12-30"
"55043","2024","COM","2022","3023","45","3068","2024-12-30"
"55044","2024","COM","2022","38","0","38","2024-12-30"
"55045","2024","COM","2022","541","11","552","2024-12-30"
"55046","2024","COM","2022","136","4","140","2024-12-30"
"55047","2024","COM","2022","156","6","162","2024-12-30"
"55048","2024","COM","2022","47","0","47","2024-12-30"
"55049","2024","COM","2022","418","9","427","2024-12-30"
"55050","2024","COM","2022","0","0","0","2024-12-30"
"55051","2024","COM","2022","112","0","112","2024-12-30"
"55053","2024","COM","2022","358","6","364","2024-12-30"
"55054","2024","COM","2022","62","1","63","2024-12-30"
"55055","2024","COM","2022","13","1","14","2024-12-30"
"55057","2024","COM","2022","77","2","79","2024-12-30"
"55058","2024","COM","2022","319","10","329","2024-12-30"
"55059","2024","COM","2022","181","2","183","2024-12-30"
"55060","2024","COM","2022","367","11","378","2024-12-30"
