"","cp","ville","cle","nb"
"7745",93700,"DRANCY","CD59",8
"7746",75020,"PARIS 20","CD62",5
"7747",93700,"DRANCY","CD63",3
"7748",75015,"PARIS 15","CD64",1
"7749",93160,"NOISY-LE-GRAND","CD69",2
"7750",93160,"NOISY-LE-GRAND","CD7",2
"7751",75012,"PARIS 12","CD7",2
"7752",75016,"PARIS 16","CD7",3
"7753",75020,"PARIS 20","CD70",1
"7754",75015,"PARIS 15","CD71",3
"7755",75020,"PARIS 20","CD71",1
"7756",93700,"DRANCY","CD74",2
"7757",75015,"PARIS 15","CD8",2
"7758",75016,"PARIS 16","CD8",3
"7759",75020,"PARIS 20","CD8",1
"7760",42300,"ROANNE","CD80",1
"7761",30000,"NIMES","CD805",2
"7762",13100,"AIX EN PROVENCE","CD82",1
"7763",75020,"PARIS 20","CD86",1
"7764",42300,"ROANNE","CD88",1
"7765",93700,"DRANCY","CD9",10
"7766",75020,"PARIS 20","CD92",2
"7767",13090,"AIX EN PROVENCE","CD93",3
"7768",75020,"PARIS 20","CD94",3
"7769",33800,"BORDEAUX","CD97",2
"7770",75020,"PARIS 20","CD97",1
"7771",75020,"PARIS 20","CD98",3
"7772",75016,"PARIS 16","CE1",1
"7773",75012,"PARIS 12","CE10",2
"7774",75016,"PARIS 16","CE10",4
"7775",85000,"ROCHE SUR YON (LA)","CE102",1
"7776",75020,"PARIS 20","CE104",5
"7777",75020,"PARIS 20","CE106",2
"7778",75012,"PARIS 12","CE119",2
"7779",93160,"NOISY-LE-GRAND","CE12",2
"7780",75020,"PARIS 20","CE12",5
"7781",75015,"PARIS 15","CE13",2
"7782",75020,"PARIS 20","CE13",4
"7783",75016,"PARIS 16","CE14",2
"7784",75020,"PARIS 20","CE14",4
"7785",13100,"AIX EN PROVENCE","CE141",2
"7786",55100,"VERDUN","CE142",1
"7787",55100,"VERDUN","CE150",1
"7788",55100,"VERDUN","CE152",1
"7789",75018,"PARIS 18","CE16",2
"7790",93220,"GAGNY","CE165",4
"7791",93220,"GAGNY","CE169",2
"7792",75018,"PARIS 18","CE18",1
"7793",75020,"PARIS 20","CE18",2
"7794",75015,"PARIS 15","CE2",6
"7795",75016,"PARIS 16","CE2",3
"7796",75015,"PARIS 15","CE20",2
"7797",85000,"ROCHE SUR YON (LA)","CE206",2
"7798",75012,"PARIS 12","CE21",4
"7799",75015,"PARIS 15","CE21",1
"7800",75020,"PARIS 20","CE21",4
"7801",93220,"GAGNY","CE222",2
"7802",75020,"PARIS 20","CE23",1
"7803",93220,"GAGNY","CE233",3
"7804",93220,"GAGNY","CE235",4
"7805",75020,"PARIS 20","CE24",1
"7806",55100,"VERDUN","CE252",1
"7807",55100,"VERDUN","CE261",2
"7808",75015,"PARIS 15","CE27",1
"7809",55100,"VERDUN","CE276",2
"7810",55100,"VERDUN","CE295",1
"7811",55100,"VERDUN","CE296",1
"7812",55100,"VERDUN","CE297",1
"7813",55100,"VERDUN","CE298",1
"7814",55100,"VERDUN","CE299",1
"7815",75016,"PARIS 16","CE3",1
"7816",75020,"PARIS 20","CE3",14
"7817",93700,"DRANCY","CE30",4
"7818",55100,"VERDUN","CE300",1
"7819",55100,"VERDUN","CE301",1
"7820",55100,"VERDUN","CE302",1
"7821",55100,"VERDUN","CE303",1
"7822",55100,"VERDUN","CE304",1
"7823",55100,"VERDUN","CE305",1
"7824",55100,"VERDUN","CE306",1
"7825",55100,"VERDUN","CE307",1
"7826",75012,"PARIS 12","CE34",2
"7827",75015,"PARIS 15","CE34",2
"7828",13090,"AIX EN PROVENCE","CE35",3
"7829",75012,"PARIS 12","CE35",2
"7830",75015,"PARIS 15","CE35",2
"7831",85000,"ROCHE SUR YON (LA)","CE35",1
"7832",93220,"GAGNY","CE36",3
"7833",75020,"PARIS 20","CE36",1
"7834",75020,"PARIS 20","CE38",5
"7835",30000,"NIMES","CE385",8
"7836",30000,"NIMES","CE388",1
"7837",75012,"PARIS 12","CE41",2
"7838",85000,"ROCHE SUR YON (LA)","CE426",1
"7839",13090,"AIX EN PROVENCE","CE46",1
"7840",30000,"NIMES","CE474",6
"7841",93160,"NOISY-LE-GRAND","CE48",2
"7842",93160,"NOISY-LE-GRAND","CE49",2
"7843",75015,"PARIS 15","CE52",2
"7844",75015,"PARIS 15","CE53",3
"7845",75012,"PARIS 12","CE54",4
"7846",75020,"PARIS 20","CE54",1
"7847",75020,"PARIS 20","CE55",3
"7848",75015,"PARIS 15","CE58",4
"7849",75020,"PARIS 20","CE58",3
"7850",75015,"PARIS 15","CE60",2
"7851",93700,"DRANCY","CE61",2
"7852",93160,"NOISY-LE-GRAND","CE61",11
"7853",93160,"NOISY-LE-GRAND","CE62",7
"7854",75020,"PARIS 20","CE64",2
"7855",75015,"PARIS 15","CE66",2
"7856",93160,"NOISY-LE-GRAND","CE69",3
"7857",75015,"PARIS 15","CE69",8
"7858",75020,"PARIS 20","CE7",3
"7859",75020,"PARIS 20","CE71",3
"7860",75015,"PARIS 15","CE8",6
"7861",93220,"GAGNY","CE85",6
"7862",75020,"PARIS 20","CE86",1
"7863",75012,"PARIS 12","CE9",2
"7864",33800,"BORDEAUX","CE92",3
"7865",75015,"PARIS 15","CF10",2
"7866",75018,"PARIS 18","CF103",1
"7867",75018,"PARIS 18","CF105",4
"7868",75016,"PARIS 16","CF11",2
"7869",75018,"PARIS 18","CF115",3
"7870",75018,"PARIS 18","CF116",6
"7871",75015,"PARIS 15","CF12",5
"7872",75018,"PARIS 18","CF12",2
"7873",92000,"NANTERRE","CF120",2
"7874",75018,"PARIS 18","CF120",4
"7875",75018,"PARIS 18","CF124",1
"7876",75018,"PARIS 18","CF130",4
"7877",92000,"NANTERRE","CF131",2
"7878",75018,"PARIS 18","CF131",6
"7879",75018,"PARIS 18","CF133",1
"7880",75018,"PARIS 18","CF136",2
"7881",75018,"PARIS 18","CF14",3
"7882",75018,"PARIS 18","CF144",3
"7883",92000,"NANTERRE","CF146",1
"7884",75018,"PARIS 18","CF148",2
"7885",75015,"PARIS 15","CF15",2
"7886",75018,"PARIS 18","CF155",4
"7887",75018,"PARIS 18","CF157",2
"7888",75018,"PARIS 18","CF158",2
"7889",75015,"PARIS 15","CF16",1
"7890",75018,"PARIS 18","CF16",11
"7891",75018,"PARIS 18","CF168",20
"7892",75018,"PARIS 18","CF169",4
"7893",75018,"PARIS 18","CF170",2
"7894",75018,"PARIS 18","CF172",1
"7895",75018,"PARIS 18","CF174",3
"7896",75018,"PARIS 18","CF187",2
"7897",75016,"PARIS 16","CF23",1
"7898",75018,"PARIS 18","CF231",1
"7899",75015,"PARIS 15","CF24",3
"7900",75015,"PARIS 15","CF27",2
"7901",75016,"PARIS 16","CF31",3
"7902",75016,"PARIS 16","CF37",6
"7903",75018,"PARIS 18","CF38",2
"7904",75015,"PARIS 15","CF39",6
"7905",75016,"PARIS 16","CF39",3
"7906",75015,"PARIS 15","CF4",2
"7907",75015,"PARIS 15","CF47",2
"7908",75018,"PARIS 18","CF48",1
"7909",75016,"PARIS 16","CF5",1
"7910",75015,"PARIS 15","CF54",1
"7911",75015,"PARIS 15","CF55",2
"7912",75018,"PARIS 18","CF55",2
"7913",75018,"PARIS 18","CF60",4
"7914",75018,"PARIS 18","CF65",2
"7915",75018,"PARIS 18","CF8",4
"7916",75018,"PARIS 18","CF97",1
"7917",75018,"PARIS 18","CG106",2
"7918",75018,"PARIS 18","CG107",1
"7919",75018,"PARIS 18","CG114",1
"7920",75018,"PARIS 18","CG118",1
"7921",92000,"NANTERRE","CG12",2
"7922",75016,"PARIS 16","CG12",4
"7923",75018,"PARIS 18","CG13",2
"7924",75015,"PARIS 15","CG14",2
"7925",75016,"PARIS 16","CG14",1
"7926",75016,"PARIS 16","CG15",3
"7927",75016,"PARIS 16","CG16",3
"7928",75018,"PARIS 18","CG166",1
"7929",75018,"PARIS 18","CG184",5
"7930",75015,"PARIS 15","CG19",4
"7931",75016,"PARIS 16","CG19",6
"7932",75018,"PARIS 18","CG195",4
"7933",75018,"PARIS 18","CG2",4
"7934",75016,"PARIS 16","CG20",3
"7935",75018,"PARIS 18","CG208",4
"7936",75018,"PARIS 18","CG21",2
"7937",75018,"PARIS 18","CG22",2
"7938",75015,"PARIS 15","CG23",1
"7939",75018,"PARIS 18","CG23",1
"7940",75016,"PARIS 16","CG24",3
"7941",75018,"PARIS 18","CG24",2
"7942",75018,"PARIS 18","CG26",1
"7943",75018,"PARIS 18","CG3",1
"7944",75016,"PARIS 16","CG30",3
"7945",75015,"PARIS 15","CG31",1
"7946",92000,"NANTERRE","CG34",2
"7947",75016,"PARIS 16","CG34",2
"7948",75016,"PARIS 16","CG35",1
"7949",75016,"PARIS 16","CG36",6
"7950",75015,"PARIS 15","CG47",4
"7951",75015,"PARIS 15","CG49",7
"7952",75016,"PARIS 16","CG49",1
"7953",92000,"NANTERRE","CG5",1
"7954",93700,"DRANCY","CG50",2
"7955",75015,"PARIS 15","CG50",3
"7956",75015,"PARIS 15","CG51",8
"7957",75016,"PARIS 16","CG51",3
"7958",93700,"DRANCY","CG53",6
"7959",75016,"PARIS 16","CG53",2
"7960",75018,"PARIS 18","CG53",1
"7961",75016,"PARIS 16","CG54",3
"7962",75015,"PARIS 15","CG55",1
"7963",75016,"PARIS 16","CG56",2
"7964",75015,"PARIS 15","CG57",2
"7965",75016,"PARIS 16","CG58",1
"7966",75015,"PARIS 15","CG59",2
"7967",75018,"PARIS 18","CG6",2
"7968",75016,"PARIS 16","CG61",3
"7969",75015,"PARIS 15","CG63",4
"7970",75015,"PARIS 15","CG66",2
"7971",75015,"PARIS 15","CG67",3
"7972",75018,"PARIS 18","CG68",1
"7973",75018,"PARIS 18","CG69",2
"7974",75015,"PARIS 15","CG7",4
"7975",75015,"PARIS 15","CG72",1
"7976",75015,"PARIS 15","CG73",2
"7977",75018,"PARIS 18","CG75",4
"7978",75015,"PARIS 15","CG77",4
"7979",75015,"PARIS 15","CG80",4
"7980",75015,"PARIS 15","CG87",2
"7981",75015,"PARIS 15","CG9",3
"7982",75018,"PARIS 18","CG9",2
"7983",75018,"PARIS 18","CG90",2
"7984",75018,"PARIS 18","CG95",2
"7985",75018,"PARIS 18","CG96",1
"7986",30000,"NIMES","CH1052",2
"7987",30000,"NIMES","CH1054",1
"7988",30000,"NIMES","CH1055",1
"7989",30000,"NIMES","CH1080",1
"7990",30000,"NIMES","CH1081",1
"7991",30000,"NIMES","CH1082",1
"7992",75015,"PARIS 15","CH11",5
"7993",75018,"PARIS 18","CH112",2
"7994",75015,"PARIS 15","CH12",3
"7995",93220,"GAGNY","CH129",1
"7996",51100,"REIMS","CH132",4
"7997",31830,"PLAISANCE DU TOUCH","CH134",1
"7998",75015,"PARIS 15","CH14",1
"7999",75018,"PARIS 18","CH144",3
"8000",75018,"PARIS 18","CH155",2
"8001",75015,"PARIS 15","CH16",2
"8002",75018,"PARIS 18","CH174",1
"8003",92000,"NANTERRE","CH176",2
"8004",75018,"PARIS 18","CH183",2
"8005",75018,"PARIS 18","CH184",4
"8006",75018,"PARIS 18","CH186",1
"8007",93220,"GAGNY","CH190",6
"8008",93220,"GAGNY","CH193",1
"8009",93220,"GAGNY","CH195",2
"8010",93220,"GAGNY","CH199",2
"8011",31830,"PLAISANCE DU TOUCH","CH2",1
"8012",75016,"PARIS 16","CH20",4
"8013",75015,"PARIS 15","CH21",2
"8014",31830,"PLAISANCE DU TOUCH","CH227",2
"8015",31830,"PLAISANCE DU TOUCH","CH231",1
"8016",75018,"PARIS 18","CH234",2
"8017",13090,"AIX EN PROVENCE","CH24",3
"8018",75012,"PARIS 12","CH24",4
"8019",31830,"PLAISANCE DU TOUCH","CH247",1
"8020",31830,"PLAISANCE DU TOUCH","CH249",1
"8021",13090,"AIX EN PROVENCE","CH25",2
"8022",75012,"PARIS 12","CH25",2
"8023",75016,"PARIS 16","CH27",3
"8024",93160,"NOISY-LE-GRAND","CH28",1
"8025",75012,"PARIS 12","CH3",9
"8026",93160,"NOISY-LE-GRAND","CH30",5
"8027",75015,"PARIS 15","CH31",2
"8028",75016,"PARIS 16","CH31",8
"8029",75018,"PARIS 18","CH34",8
"8030",30000,"NIMES","CH380",2
"8031",93220,"GAGNY","CH41",1
"8032",75016,"PARIS 16","CH44",2
"8033",31830,"PLAISANCE DU TOUCH","CH44",1
"8034",75015,"PARIS 15","CH45",3
"8035",75016,"PARIS 16","CH45",2
"8036",75016,"PARIS 16","CH46",2
"8037",75015,"PARIS 15","CH47",2
"8038",75016,"PARIS 16","CH47",2
"8039",75018,"PARIS 18","CH5",4
"8040",75016,"PARIS 16","CH52",1
"8041",75016,"PARIS 16","CH54",4
"8042",92000,"NANTERRE","CH56",1
"8043",13090,"AIX EN PROVENCE","CH57",2
"8044",75016,"PARIS 16","CH57",3
"8045",75018,"PARIS 18","CH57",4
"8046",13090,"AIX EN PROVENCE","CH58",12
"8047",75015,"PARIS 15","CH58",4
"8048",75016,"PARIS 16","CH6",1
"8049",75016,"PARIS 16","CH60",6
"8050",75016,"PARIS 16","CH62",3
"8051",75015,"PARIS 15","CH63",4
"8052",75016,"PARIS 16","CH64",2
"8053",93700,"DRANCY","CH65",1
"8054",75015,"PARIS 15","CH68",5
"8055",75016,"PARIS 16","CH71",3
"8056",75018,"PARIS 18","CH71",1
"8057",13090,"AIX EN PROVENCE","CH73",9
"8058",75015,"PARIS 15","CH76",4
"8059",33800,"BORDEAUX","CH84",3
"8060",33800,"BORDEAUX","CH86",3
"8061",93700,"DRANCY","CH90",1
"8062",13090,"AIX EN PROVENCE","CH92",2
"8063",51100,"REIMS","CH929",2
"8064",51100,"REIMS","CH939",2
"8065",93220,"GAGNY","CI1",7
"8066",93220,"GAGNY","CI106",5
"8067",75016,"PARIS 16","CI106",2
"8068",75016,"PARIS 16","CI107",2
"8069",75016,"PARIS 16","CI109",5
"8070",75020,"PARIS 20","CI109",1
"8071",75020,"PARIS 20","CI11",3
"8072",75016,"PARIS 16","CI113",3
"8073",30000,"NIMES","CI1151",4
"8074",51100,"REIMS","CI121",3
"8075",85000,"ROCHE SUR YON (LA)","CI121",1
"8076",75016,"PARIS 16","CI122",1
"8077",85000,"ROCHE SUR YON (LA)","CI123",1
"8078",75016,"PARIS 16","CI124",4
"8079",75012,"PARIS 12","CI13",5
"8080",75018,"PARIS 18","CI13",1
"8081",30000,"NIMES","CI1354",1
"8082",30000,"NIMES","CI1355",1
"8083",55100,"VERDUN","CI137",1
"8084",30000,"NIMES","CI1372",1
"8085",30000,"NIMES","CI1379",2
"8086",30000,"NIMES","CI1383",4
"8087",30000,"NIMES","CI1384",1
"8088",30000,"NIMES","CI1385",1
"8089",30000,"NIMES","CI1386",1
"8090",30000,"NIMES","CI1387",1
"8091",30000,"NIMES","CI1389",1
"8092",30000,"NIMES","CI1391",1
"8093",30000,"NIMES","CI1392",1
"8094",30000,"NIMES","CI1395",1
"8095",30000,"NIMES","CI1396",1
"8096",30000,"NIMES","CI1397",1
"8097",75012,"PARIS 12","CI14",25
"8098",75015,"PARIS 15","CI14",4
"8099",51100,"REIMS","CI144",2
"8100",51100,"REIMS","CI146",1
"8101",75020,"PARIS 20","CI15",5
"8102",13090,"AIX EN PROVENCE","CI152",2
"8103",51100,"REIMS","CI153",2
"8104",30000,"NIMES","CI159",8
"8105",13090,"AIX EN PROVENCE","CI177",2
"8106",13090,"AIX EN PROVENCE","CI182",2
"8107",13090,"AIX EN PROVENCE","CI2",4
"8108",93220,"GAGNY","CI20",3
"8109",75016,"PARIS 16","CI20",1
"8110",75018,"PARIS 18","CI20",1
"8111",13090,"AIX EN PROVENCE","CI209",1
"8112",93220,"GAGNY","CI21",3
"8113",75012,"PARIS 12","CI21",7
"8114",13090,"AIX EN PROVENCE","CI210",4
"8115",75020,"PARIS 20","CI22",1
"8116",13090,"AIX EN PROVENCE","CI220",2
"8117",93220,"GAGNY","CI222",1
"8118",75018,"PARIS 18","CI23",3
"8119",93220,"GAGNY","CI230",1
"8120",93220,"GAGNY","CI240",1
"8121",75016,"PARIS 16","CI27",1
"8122",93220,"GAGNY","CI272",2
"8123",33800,"BORDEAUX","CI277",1
"8124",75020,"PARIS 20","CI28",1
"8125",75016,"PARIS 16","CI29",2
"8126",75018,"PARIS 18","CI29",2
"8127",75020,"PARIS 20","CI29",12
"8128",33800,"BORDEAUX","CI308",1
"8129",75016,"PARIS 16","CI31",1
"8130",75018,"PARIS 18","CI31",1
"8131",75020,"PARIS 20","CI31",1
"8132",93220,"GAGNY","CI32",4
"8133",93220,"GAGNY","CI323",1
"8134",75016,"PARIS 16","CI33",1
"8135",75020,"PARIS 20","CI34",3
"8136",33800,"BORDEAUX","CI346",2
"8137",93220,"GAGNY","CI347",1
"8138",93220,"GAGNY","CI374",1
"8139",93220,"GAGNY","CI375",1
"8140",75018,"PARIS 18","CI38",1
"8141",93220,"GAGNY","CI381",3
"8142",93220,"GAGNY","CI387",9
"8143",75016,"PARIS 16","CI4",2
"8144",75016,"PARIS 16","CI40",2
"8145",75018,"PARIS 18","CI40",2
"8146",93220,"GAGNY","CI402",1
"8147",93220,"GAGNY","CI403",2
"8148",30000,"NIMES","CI409",1
"8149",30000,"NIMES","CI412",2
"8150",51100,"REIMS","CI43",2
"8151",93220,"GAGNY","CI432",4
"8152",93220,"GAGNY","CI436",2
"8153",93220,"GAGNY","CI486",2
"8154",13090,"AIX EN PROVENCE","CI49",4
"8155",30000,"NIMES","CI492",1
"8156",30000,"NIMES","CI493",1
"8157",75020,"PARIS 20","CI5",2
"8158",75016,"PARIS 16","CI51",1
"8159",93220,"GAGNY","CI518",1
"8160",75018,"PARIS 18","CI52",5
"8161",93220,"GAGNY","CI533",4
"8162",75016,"PARIS 16","CI54",1
"8163",55100,"VERDUN","CI55",2
"8164",75016,"PARIS 16","CI56",3
"8165",75020,"PARIS 20","CI56",2
"8166",55100,"VERDUN","CI57",2
"8167",93220,"GAGNY","CI578",5
"8168",30000,"NIMES","CI58",6
"8169",55100,"VERDUN","CI59",1
"8170",93220,"GAGNY","CI598",1
"8171",75016,"PARIS 16","CI60",2
"8172",75020,"PARIS 20","CI60",2
"8173",75020,"PARIS 20","CI63",1
"8174",51100,"REIMS","CI64",1
"8175",51100,"REIMS","CI65",14
"8176",51100,"REIMS","CI67",6
"8177",85000,"ROCHE SUR YON (LA)","CI67",1
"8178",75018,"PARIS 18","CI68",2
"8179",75012,"PARIS 12","CI7",10
"8180",75016,"PARIS 16","CI7",4
"8181",33800,"BORDEAUX","CI70",1
"8182",51100,"REIMS","CI70",7
"8183",75016,"PARIS 16","CI73",1
"8184",75020,"PARIS 20","CI73",1
"8185",92000,"NANTERRE","CI75",2
"8186",93700,"DRANCY","CI76",1
"8187",75020,"PARIS 20","CI76",2
"8188",51100,"REIMS","CI77",11
"8189",75015,"PARIS 15","CI8",4
"8190",75020,"PARIS 20","CI80",2
"8191",51100,"REIMS","CI85",4
"8192",75016,"PARIS 16","CI87",10
"8193",13090,"AIX EN PROVENCE","CI88",2
"8194",75016,"PARIS 16","CI90",2
"8195",75020,"PARIS 20","CI91",3
"8196",30000,"NIMES","CI912",2
"8197",75016,"PARIS 16","CI94",1
"8198",92000,"NANTERRE","CI99",1
"8199",75018,"PARIS 18","CJ10",2
"8200",33800,"BORDEAUX","CJ101",3
"8201",75018,"PARIS 18","CJ11",5
"8202",75016,"PARIS 16","CJ12",4
"8203",93700,"DRANCY","CJ125",2
"8204",75018,"PARIS 18","CJ13",2
"8205",92000,"NANTERRE","CJ141",3
"8206",75015,"PARIS 15","CJ15",4
"8207",75018,"PARIS 18","CJ15",1
"8208",33800,"BORDEAUX","CJ159",1
"8209",93700,"DRANCY","CJ167",1
"8210",33800,"BORDEAUX","CJ168",1
"8211",93700,"DRANCY","CJ169",2
"8212",75016,"PARIS 16","CJ17",2
"8213",75018,"PARIS 18","CJ17",2
"8214",33800,"BORDEAUX","CJ179",2
"8215",75015,"PARIS 15","CJ18",2
"8216",33800,"BORDEAUX","CJ194",5
"8217",75016,"PARIS 16","CJ23",6
"8218",93700,"DRANCY","CJ248",1
"8219",93700,"DRANCY","CJ251",1
"8220",75015,"PARIS 15","CJ3",2
"8221",75016,"PARIS 16","CJ33",8
"8222",75016,"PARIS 16","CJ35",2
"8223",75018,"PARIS 18","CJ35",2
"8224",75015,"PARIS 15","CJ36",2
"8225",75015,"PARIS 15","CJ37",1
"8226",75016,"PARIS 16","CJ37",5
"8227",75016,"PARIS 16","CJ39",1
"8228",75016,"PARIS 16","CJ40",1
"8229",75015,"PARIS 15","CJ41",2
"8230",75015,"PARIS 15","CJ43",2
"8231",75018,"PARIS 18","CJ44",1
"8232",75018,"PARIS 18","CJ46",3
"8233",75018,"PARIS 18","CJ50",2
"8234",75015,"PARIS 15","CJ53",1
"8235",75015,"PARIS 15","CJ59",3
"8236",75015,"PARIS 15","CJ6",3
"8237",75016,"PARIS 16","CJ60",5
"8238",75015,"PARIS 15","CJ68",1
"8239",75018,"PARIS 18","CJ74",2
"8240",75015,"PARIS 15","CJ75",2
"8241",75018,"PARIS 18","CJ76",2
"8242",75015,"PARIS 15","CJ77",3
"8243",75018,"PARIS 18","CJ8",3
"8244",75016,"PARIS 16","CJ9",1
"8245",75018,"PARIS 18","CJ9",3
"8246",75018,"PARIS 18","CJ94",1
"8247",75018,"PARIS 18","CJ98",4
"8248",13090,"AIX EN PROVENCE","CK100",1
"8249",13090,"AIX EN PROVENCE","CK102",10
"8250",13090,"AIX EN PROVENCE","CK105",16
"8251",51100,"REIMS","CK125",3
"8252",30000,"NIMES","CK1259",2
"8253",51100,"REIMS","CK128",8
"8254",75015,"PARIS 15","CK13",1
"8255",75015,"PARIS 15","CK14",2
"8256",42300,"VILLEREST","CK145",1
"8257",51100,"REIMS","CK149",4
"8258",75015,"PARIS 15","CK15",2
"8259",75018,"PARIS 18","CK15",2
"8260",92000,"NANTERRE","CK151",1
"8261",33800,"BORDEAUX","CK153",1
"8262",30000,"NIMES","CK1572",2
"8263",13090,"AIX EN PROVENCE","CK159",4
"8264",75015,"PARIS 15","CK16",2
"8265",31830,"PLAISANCE DU TOUCH","CK160",1
"8266",51100,"REIMS","CK161",5
"8267",30000,"NIMES","CK1610",3
"8268",85000,"ROCHE SUR YON (LA)","CK164",1
"8269",93700,"DRANCY","CK165",1
"8270",85000,"ROCHE SUR YON (LA)","CK167",1
"8271",75018,"PARIS 18","CK17",1
"8272",51100,"REIMS","CK17",10
"8273",30000,"NIMES","CK1712",1
"8274",30000,"NIMES","CK1713",1
"8275",30000,"NIMES","CK1719",1
"8276",51100,"REIMS","CK176",3
"8277",92000,"NANTERRE","CK177",15
"8278",92000,"NANTERRE","CK178",1
"8279",51100,"REIMS","CK182",1
"8280",51100,"REIMS","CK183",1
"8281",13090,"AIX EN PROVENCE","CK188",1
"8282",75015,"PARIS 15","CK19",1
"8283",85000,"ROCHE SUR YON (LA)","CK19",1
"8284",51100,"REIMS","CK195",17
"8285",75018,"PARIS 18","CK20",2
"8286",13090,"AIX EN PROVENCE","CK200",3
"8287",13090,"AIX EN PROVENCE","CK204",1
"8288",51100,"REIMS","CK21",2
"8289",93700,"DRANCY","CK212",2
"8290",13090,"AIX EN PROVENCE","CK225",1
"8291",51100,"REIMS","CK228",3
"8292",51100,"REIMS","CK229",2
"8293",75020,"PARIS 20","CK23",5
"8294",51100,"REIMS","CK232",3
"8295",51100,"REIMS","CK233",2
"8296",13090,"AIX EN PROVENCE","CK238",1
"8297",75020,"PARIS 20","CK24",2
"8298",51100,"REIMS","CK241",1
"8299",33800,"BORDEAUX","CK247",2
"8300",75018,"PARIS 18","CK25",2
"8301",93700,"DRANCY","CK26",2
"8302",75018,"PARIS 18","CK26",2
"8303",75016,"PARIS 16","CK27",3
"8304",75020,"PARIS 20","CK27",4
"8305",51100,"REIMS","CK28",4
"8306",75016,"PARIS 16","CK29",4
"8307",75018,"PARIS 18","CK29",2
"8308",75018,"PARIS 18","CK30",2
"8309",75015,"PARIS 15","CK31",2
"8310",75018,"PARIS 18","CK31",2
"8311",75020,"PARIS 20","CK31",1
"8312",51100,"REIMS","CK312",2
"8313",51100,"REIMS","CK316",3
"8314",51100,"REIMS","CK317",3
"8315",51100,"REIMS","CK318",3
"8316",75018,"PARIS 18","CK32",2
"8317",75020,"PARIS 20","CK32",2
"8318",51100,"REIMS","CK323",1
"8319",51100,"REIMS","CK325",1
"8320",93160,"NOISY-LE-GRAND","CK34",3
"8321",75018,"PARIS 18","CK34",2
"8322",93160,"NOISY-LE-GRAND","CK36",3
"8323",33800,"BORDEAUX","CK360",1
"8324",33800,"BORDEAUX","CK364",1
"8325",51100,"REIMS","CK366",1
"8326",75018,"PARIS 18","CK37",1
"8327",51100,"REIMS","CK376",2
"8328",75018,"PARIS 18","CK39",1
"8329",75016,"PARIS 16","CK4",3
"8330",75015,"PARIS 15","CK40",2
"8331",75018,"PARIS 18","CK43",2
"8332",75018,"PARIS 18","CK44",3
"8333",75020,"PARIS 20","CK44",1
"8334",31830,"PLAISANCE DU TOUCH","CK44",1
"8335",13090,"AIX EN PROVENCE","CK45",4
"8336",75016,"PARIS 16","CK45",3
"8337",92000,"NANTERRE","CK46",1
"8338",75016,"PARIS 16","CK46",1
"8339",13090,"AIX EN PROVENCE","CK47",2
"8340",75018,"PARIS 18","CK47",2
"8341",85000,"ROCHE SUR YON (LA)","CK47",6
"8342",75018,"PARIS 18","CK48",3
"8343",30000,"NIMES","CK511",13
"8344",13090,"AIX EN PROVENCE","CK53",2
"8345",31830,"PLAISANCE DU TOUCH","CK53",1
"8346",75018,"PARIS 18","CK54",3
"8347",93700,"DRANCY","CK55",1
"8348",75015,"PARIS 15","CK6",6
"8349",75018,"PARIS 18","CK6",3
"8350",51100,"REIMS","CK60",5
"8351",75015,"PARIS 15","CK61",2
"8352",75016,"PARIS 16","CK62",2
"8353",75020,"PARIS 20","CK62",1
"8354",75020,"PARIS 20","CK63",2
"8355",75020,"PARIS 20","CK65",3
"8356",75016,"PARIS 16","CK67",5
"8357",75015,"PARIS 15","CK68",1
"8358",51100,"REIMS","CK68",1
"8359",75016,"PARIS 16","CK69",2
"8360",51100,"REIMS","CK69",5
"8361",75016,"PARIS 16","CK7",1
"8362",75018,"PARIS 18","CK7",2
"8363",75016,"PARIS 16","CK70",2
"8364",92000,"NANTERRE","CK71",1
"8365",13090,"AIX EN PROVENCE","CK75",4
"8366",75015,"PARIS 15","CK78",7
"8367",75016,"PARIS 16","CK82",1
"8368",75015,"PARIS 15","CK90",1
"8369",75015,"PARIS 15","CK91",2
"8370",51100,"REIMS","CK94",2
"8371",51100,"REIMS","CK98",5
"8372",51100,"REIMS","CK99",2
"8373",51100,"REIMS","CL1005",2
"8374",75020,"PARIS 20","CL101",4
"8375",75020,"PARIS 20","CL102",2
"8376",51100,"REIMS","CL1030",1
"8377",51100,"REIMS","CL1034",3
"8378",51100,"REIMS","CL1048",1
"8379",75020,"PARIS 20","CL109",2
"8380",75020,"PARIS 20","CL116",2
"8381",75018,"PARIS 18","CL12",2
"8382",55100,"VERDUN","CL125",1
"8383",75018,"PARIS 18","CL13",2
"8384",75020,"PARIS 20","CL133",1
"8385",51100,"REIMS","CL137",1
"8386",51100,"REIMS","CL14",5
"8387",92000,"NANTERRE","CL144",2
"8388",75018,"PARIS 18","CL15",2
"8389",75020,"PARIS 20","CL15",3
"8390",75020,"PARIS 20","CL157",4
"8391",75012,"PARIS 12","CL17",1
"8392",75020,"PARIS 20","CL17",6
"8393",51100,"REIMS","CL176",1
"8394",75018,"PARIS 18","CL18",4
"8395",92000,"NANTERRE","CL181",2
"8396",75016,"PARIS 16","CL19",2
"8397",75018,"PARIS 18","CL19",1
"8398",92000,"NANTERRE","CL192",4
