"Code","LIB","mono","enf","Dipl","voit"
"21075","Billy-lès-Chanceaux",20,20,1.8,87.9
"21076","Binges",13.2,3.8,3.4,96.2
"21077","Bissey-la-Côte",25,0,10.8,100
"21078","Bissey-la-Pierre",33.3,0,5.6,100
"21079","Blagny-sur-Vingeanne",11.1,11.1,6.1,94.3
"21080","Blaisy-Bas",10.3,4.5,4.6,86.8
"21081","Blaisy-Haut",0,0,6.5,96
"21082","Blancey",25,25,10,92.9
"21083","Blanot",0,14.3,10.7,94.8
"21084","Source-Seine",0,0,3.9,86.7
"21085","Bligny-le-Sec",14.3,14.3,1.7,85.5
"21086","Bligny-lès-Beaune",10.5,7.2,4.3,96.2
"21087","Bligny-sur-Ouche",16.7,6.2,6.7,89.8
"21088","Boncourt-le-Bois",0,10,6.6,96.3
"21089","Bonnencontre",20,6.7,4.3,93.9
"21090","Boudreville",33.3,0,11.5,90.9
"21091","Bouhey",0,0,13.2,96.2
"21092","Bouilland",18.7,6.2,2.4,93.4
"21093","Bouix",0,14.3,1.7,95.9
"21094","Bourberain",3.9,8.5,4.4,95.4
"21095","Bousselange",0,0,7.3,88
"21096","Boussenois",0,0,3.6,97.7
"21097","Boussey",0,0,0,100
"21098","Boux-sous-Salmaise",12.5,0,1.9,93.8
"21099","Bouze-lès-Beaune",5.3,5.3,2.8,90.5
"21100","Brain",0,0,8,100
"21101","Braux",30,20,6.7,92.4
"21102","Brazey-en-Morvan",11.1,0,8.5,92.9
"21103","Brazey-en-Plaine",12,9.5,4.6,87.8
"21104","Brémur-et-Vaurois",0,0,0,95
"21105","Bressey-sur-Tille",15.9,8.7,2.8,98.1
"21106","Bretenière",11.1,12.1,4.1,93.2
"21107","Bretigny",5.2,8.6,2.5,98.3
"21108","Brianny",14.3,14.3,2.3,98
"21109","Brion-sur-Ource",14.3,7.1,3.4,94.9
"21110","Brochon",11.5,5.5,5.9,93.9
"21111","Brognon",15.8,5.2,3.9,97.5
"21112","Broin",11.7,7.2,4.2,94.7
"21113","Broindon",0,18.2,1.6,98.5
"21114","Buffon",25,0,4,93.1
"21115","Buncey",12.4,4,4.3,89.5
"21116","Bure-les-Templiers",14.3,14.3,9.5,89.7
"21117","Busseaut",0,0,4.9,96.2
"21118","Busserotte-et-Montenaille",0,0,0,91.7
"21119","Bussières",25,0,10,85
"21120","La Bussière-sur-Ouche",11.1,11.1,4.7,93.8
"21121","Bussy-la-Pesle",0,0,3,92.5
"21122","Bussy-le-Grand",0,5.3,2.1,96.6
"21123","Buxerolles",0,100,0,100
"21124","Censerey",0,10,6.4,92.9
"21125","Cérilly",0,0,1.1,92.7
"21126","Cessey-sur-Tille",13.1,5.1,4.1,94.6
"21127","Chaignay",3.3,8.2,4.3,94.2
"21128","Chailly-sur-Armançon",7.7,15.3,10.7,92.6
"21129","Chambain",0,0,0,85.7
"21130","Chambeire",4.2,12.2,4.7,95.6
"21131","Chamblanc",17.8,7.3,3.2,93.7
"21132","Chambœuf",12.5,8.4,2.9,97.3
"21133","Chambolle-Musigny",23.5,5.8,1.7,94.7
"21134","Chamesson",12.8,0,5.5,89.7
"21135","Champagne-sur-Vingeanne",10.5,15.8,5.2,95.5
"21136","Champagny",0,0,0,84.6
"21137","Champ-d'Oiseau",0,0,3.2,87.8
"21138","Champdôtre",18.9,10.8,4.1,95.2
"21139","Champeau-en-Morvan",0,0,4.9,90.2
"21140","Champignolles",0,0,5,94.3
"21141","Champrenault",0,0,6.7,94.1
"21142","Chanceaux",0,8.3,1.9,86.7
"21143","Channay",0,0,3.6,88.2
"21144","Charencey",0,0,3.2,83.3
"21145","Charigny",50,0,8.7,100
"21146","Charmes",25,12.5,12.6,96.2
"21147","Charny",0,0,6.5,95
"21148","Charrey-sur-Saône",13.7,9,4.4,93.6
"21149","Charrey-sur-Seine",11.1,0,6.1,94.1
"21150","Chassagne-Montrachet",0,4.4,10.2,95.2
"21151","Chassey",22.2,0,8,87.8
"21152","Châteauneuf",0,0,9.1,90.9
"21153","Châtellenot",0,10,4.4,94.3
"21154","Châtillon-sur-Seine",19.8,10.3,6.4,78.3
"21155","Chaudenay-la-Ville",0,0,5.6,100
"21156","Chaudenay-le-Château",50,100,0,91.3
"21157","Chaugey",0,0,7.7,100
"21158","Chaume-et-Courchamp",9.1,9.1,4.5,97.3
"21159","La Chaume",16.7,16.7,2.2,86.3
"21160","Chaume-lès-Baigneux",16.7,16.7,1.5,92.9
"21161","Chaumont-le-Bois",0,0,4.9,92.3
"21162","Chaux",6.5,6.5,5.5,95.2
"21163","Chazeuil",16.7,0,2,95.2
"21164","Chazilly",22.2,0,1.9,96.8
"21165","Chemin-d'Aisey",0,0,1.7,96.8
"21166","Chenôve",21.2,14.5,6,72.6
"21167","Cheuge",0,14.3,2.1,93.4
"21168","Chevannay",0,0,0,95
"21169","Chevannes",30,0,2.5,100
"21170","Chevigny-en-Valière",13,8.7,3.9,94.6
"21171","Chevigny-Saint-Sauveur",20.5,8.7,5.1,90.6
"21172","Chivres",0,12.1,8.9,91.2
"21173","Chorey-les-Beaune",5.4,13.9,5.1,95.5
"21175","Cirey-lès-Pontailler",0,7.1,4.9,97.4
"21176","Civry-en-Montagne",28.6,28.6,2.4,95.8
"21177","Clamerey",9.1,9.1,4.9,94.3
"21178","Valforêt",10,0,3,96.3
"21179","Clénay",7.4,5.5,4.7,98.8
"21180","Cléry",0,10,3.6,93.4
"21181","Clomot",12.5,12.5,7.3,96.2
"21182","Collonges-lès-Bévy",33.3,16.7,0,100
"21183","Collonges-et-Premières",7.8,9.4,4.4,96.9
"21184","Colombier",0,0,7.8,96.9
"21185","Combertault",9.1,6.1,3,97.4
"21186","Comblanchien",19.3,7.8,5.6,92.4
"21187","Commarin",0,0,4.2,91.9
"21189","Corberon",3.6,10.7,3.1,97.6
"21190","Corcelles-les-Arts",16.7,6.7,3.6,93.2
"21191","Corcelles-lès-Cîteaux",7.7,5.8,3.5,98.2
"21192","Corcelles-les-Monts",9.3,2.3,5,97.1
"21193","Corgengoux",8.4,7.8,2.9,96.4
"21194","Corgoloin",8.8,7,4.6,92.6
"21195","Cormot-Vauchignon",7.3,7.3,8.3,91.9
"21196","Corpeau",9.7,9.6,5.8,95
"21197","Corpoyer-la-Chapelle",0,0,0,92.9
"21198","Corrombles",0,18.2,4,93.7
"21199","Corsaint",22.2,11.1,6.1,95.7
"21200","Couchey",13.4,4.5,3.1,94.7
"21201","Coulmier-le-Sec",15.4,0,4.9,96.4
"21202","Courban",30,10,9.2,94.4
"21203","Courcelles-Frémoy",0,14.3,2.1,90.6
"21204","Courcelles-lès-Montbard",0,0,5.7,92.7
"21205","Courcelles-lès-Semur",6.4,5.8,4.9,98
"21207","Courlon",0,0,1.6,87.5
"21208","Courtivron",0,10,0.7,93.8
"21209","Couternon",8.3,6.4,3.6,97.4
"21210","Créancey",6.2,8.5,3.4,96.7
"21211","Crécey-sur-Tille",22.2,0,6.7,91.9
"21212","Crépand",5.5,4.8,6.3,92.7
"21214","Crugey",8.3,8.3,2.8,88.9
"21215","Cuiserey",0,20,4.5,98.3
"21216","Culètre",0,20,5.7,100
"21217","Curley",0,11.1,3,100
"21218","Curtil-Saint-Seine",0,0,7.9,96.1
"21219","Curtil-Vergy",0,12.5,4.3,98.1
"21220","Cussey-les-Forges",11.1,11.1,1.8,98.5
"21221","Cussy-la-Colonne",0,0,9.7,100
"21222","Cussy-le-Châtel",0,12.5,4.3,92.7
"21223","Daix",7.3,7.3,4.2,96.3
"21224","Dampierre-en-Montagne",0,0,3.4,87.9
"21225","Dampierre-et-Flée",0,14.3,5.1,91.9
"21226","Darcey",30,15,6.2,91
"21227","Darois",12,7.9,3.8,98
"21228","Détain-et-Bruant",12.5,12.5,0,93.2
"21229","Diancey",20,0,2.6,97.8
"21230","Diénay",0,4.2,3.4,98.6
"21231","Dijon",18.8,8,5.1,70.5
"21232","Dompierre-en-Morvan",8.3,8.3,9,93.6
"21233","Drambon",0,8.3,1.5,100
"21234","Drée",0,0,2.2,96.3
"21235","Duesme",0,0,2.3,88.5
"21236","Ébaty",28.6,7.1,5,99
"21237","Échalot",0,0,6.1,87.2
"21238","Échannay",0,11.1,3.2,98
"21239","Échenon",13,8.7,5.3,89.7
"21240","Échevannes",11,11.9,6.9,97.4
"21241","Échevronne",5.5,11.3,7.5,97.4
"21242","Échigey",0,10.8,0.9,96.2
"21243","Écutigny",0,16.7,4.7,94.7
"21244","Éguilly",50,0,1.8,93.1
"21245","Épagny",10.1,4.8,4.2,96.5
"21246","Épernay-sous-Gevrey",8.3,8.3,3.6,97.1
"21247","Époisses",15.7,10.8,5,89.5
"21248","Éringes",0,0,6.3,93.3
"21249","Esbarres",14.6,8.9,5,91.5
"21250","Essarois",0,20,2.9,92.7
"21251","Essey",6.2,6.3,2.6,93.9
"21252","Étais",0,25,3.2,94.7
"21253","Étalante",14.3,0,1,93.9
"21254","L'Étang-Vergy",28.6,0,3.7,96.7
"21255","Étaules",9.5,15.2,4.4,96.8
"21256","Étevaux",5,5,3.5,96.7
"21257","Étormay",0,0,2.1,92.3
"21258","Étrochey",16.7,0,9.9,94.5
"21259","Fain-lès-Montbard",0,5.9,5.3,94.7
"21260","Fain-lès-Moutiers",0,0,3.4,95.4
"21261","Fauverney",10,5,5.2,96.3
"21262","Faverolles-lès-Lucey",0,0,3.6,94.7
"21263","Fénay",7.7,6.7,5.4,96.8
"21264","Le Fête",33.3,33.3,14.6,95.7
"21265","Fixin",8,3.9,4.4,93.4
"21266","Flacey",9.1,9.1,3.1,93.2
"21267","Flagey-Echézeaux",3.2,6.5,9.5,95.5
"21268","Flagey-lès-Auxonne",7.7,7.7,6.4,96.1
"21269","Flammerans",14.8,7.4,5.6,95.2
"21270","Flavignerot",9.1,9.1,6.1,98.5
"21271","Flavigny-sur-Ozerain",7.7,7.7,7.1,85
"21272","Le Val-Larrey",17.6,17.6,3.8,89.5
"21273","Fleurey-sur-Ouche",5.7,2.3,5,94.4
"21274","Foissy",11.1,0,2.3,98.4
"21275","Foncegrive",0,0,5.3,96.8
"21276","Fontaines-en-Duesmois",16.7,0,1,90.7
"21277","Fontaine-Française",16.7,8.3,4.7,93.1
"21278","Fontaine-lès-Dijon",12,7.1,5.7,89.9
"21279","Fontaines-les-Sèches",0,0,4,89.5
"21280","Fontangy",22.2,0,8.9,94.8
"21281","Fontenelle",0,11.1,2.8,92.4
"21282","Forléans",16.7,16.7,1.3,97.9
"21283","Fraignot-et-Vesvrotte",0,0,3.7,93.8
"21284","Francheville",0,12.9,3,97.3
"21285","Franxault",16.7,10.1,4.2,92.3
"21286","Frénois",16.7,16.7,7.9,94.4
"21287","Fresnes",0,0,4.6,90.5
"21288","Frôlois",20,20,4.1,94.7
"21289","Fussey",0,12.5,2.4,100
"21290","Gemeaux",14.5,8.1,4.5,92.9
"21291","Genay",4.8,4.8,4.9,96.9
"21292","Genlis",18.8,6.3,5.5,88.7
"21293","Gergueil",28.6,0,4.2,94.5
"21294","Gerland",0,11.2,4.2,96
"21295","Gevrey-Chambertin",26.3,5.2,4.6,89.1
"21296","Gevrolles",27.3,9.1,7.1,87.2
"21297","Gilly-lès-Cîteaux",9.1,9,4.4,97.5
"21298","Gissey-le-Vieil",16.7,0,7.2,92
"21299","Gissey-sous-Flavigny",0,0,4,89.8
"21300","Gissey-sur-Ouche",16.7,4.2,4.3,96.5
"21301","Glanon",13.3,6.7,5.1,96.3
"21302","Gomméville",12.5,12.5,7.5,81.7
"21303","Les Goulles",0,0,0,85.7
"21304","Grancey-le-Château-Neuvelle",30.8,15.4,7.4,94.7
"21305","Grancey-sur-Ource",23.2,7.4,6.1,81.9
"21306","Grenant-lès-Sombernon",15.4,0,3.4,97.5
"21307","Grésigny-Sainte-Reine",11.1,11.1,2.7,90.5
"21308","Grignon",7.7,7.7,5.8,90.9
"21309","Griselles",25,25,4.3,89.8
"21310","Grosbois-en-Montagne",16.7,16.7,3.4,92.3
"21311","Grosbois-lès-Tichey",0,0,1.9,90
"21312","Gurgy-la-Ville",0,0,9.1,92.3
"21313","Gurgy-le-Château",0,0,0,87
"21314","Hauteroche",0,0,3,87.2
"21315","Hauteville-lès-Dijon",4,8,3.8,97.7
"21316","Heuilley-sur-Saône",5,4.9,5.5,93.1
"21317","Is-sur-Tille",21,9.8,6.3,85.4
"21319","Izeure",10,11.2,3.3,95.6
"21320","Izier",10.2,4.1,3.9,98.9
"21321","Jailly-les-Moulins",0,0,4.1,85.7
"21322","Jallanges",0,9.3,4.7,88
"21323","Jancigny",25,12.5,10.2,94.8
"21324","Jeux-lès-Bard",33.3,33.3,2.9,100
"21325","Jouey",9.1,0,2,89
"21326","Jours-lès-Baigneux",20,20,6.5,94.3
"21327","Val-Mont",12.7,11.8,3.9,90.1
"21328","Juillenay",50,0,4.7,100
"21329","Juilly",0,0,5.9,90
"21330","Labergement-Foigney",18.5,3.7,4.6,97.6
"21331","Labergement-lès-Auxonne",15.8,15.4,5.3,95
"21332","Labergement-lès-Seurre",1.7,7.8,4.8,94.2
"21333","Labruyère",21.4,14.3,6.1,94.7
"21334","Lacanche",9.7,6.5,4,87
"21335","Lacour-d'Arcenay",16.7,0,5.4,94.7
"21336","Laignes",22.9,5.7,3.9,87.7
"21337","Lamarche-sur-Saône",6.4,10.3,6,89.9
"21338","Lamargelle",0,0,3.4,90
"21339","Lantenay",9.4,6.2,3.7,97.6
"21340","Lanthes",14.3,14.3,4.2,95.4
"21341","Lantilly",20,0,5.6,95.7
"21342","Laperrière-sur-Saône",16.3,15.3,5.2,93.6
"21343","Larrey",20,0,4.3,89.7
"21344","Lechâtelet",7.7,15.4,3.5,91.7
"21345","Léry",0,7.1,5.7,87.8
"21346","Leuglay",23.5,5.9,4.7,87.1
"21347","Levernois",0,0,6.2,95.5
"21348","Licey-sur-Vingeanne",0,16.7,6.8,95.8
"21349","Liernais",6.7,6.7,5.3,88.3
"21350","Lignerolles",0,0,0,91.3
"21351","Longchamp",14.9,10.4,4.3,93.2
"21352","Longeault-Pluvault",9.6,6.6,3.9,96.4
"21353","Longecourt-en-Plaine",16,4.6,4.7,93.3
"21354","Longecourt-lès-Culêtre",0,0,6.1,100
"21355","Longvic",14.3,8.3,5.4,82.7
"21356","Losne",11.1,10.3,5.3,90.6
"21357","Louesme",0,16.7,1.3,93.2
"21358","Lucenay-le-Duc",9.1,18.2,2.9,89.9
"21359","Lucey",33.3,0,2,92.9
"21360","Lusigny-sur-Ouche",28.6,0,4.7,90.2
"21361","Lux",19.4,9.5,5.1,94.2
"21362","Maconge",12.5,0,4.2,94.5
"21363","Magnien",5.2,10.6,5.2,93.5
"21364","Magny-Lambert",25,0,4.8,97.3
"21365","Magny-la-Ville",0,0,3.2,97.3
"21366","Magny-lès-Aubigny",0,8.3,3.9,92.8
"21367","Magny-Montarlot",11.8,0,4.8,89.4
"21368","Magny-lès-Villers",6.7,0,5.4,96
"21369","Magny-Saint-Médard",36.8,5.3,3.2,93.8
"21370","Magny-sur-Tille",9.6,7.6,3.9,97.4
"21371","Les Maillys",12.1,7.6,4.1,92.7
"21372","Maisey-le-Duc",0,0,0,97.4
"21373","Mâlain",8.3,4.2,4.9,95.3
"21374","Maligny",9.1,9.1,6,91.3
"21375","Manlay",0,0,12.9,84.8
"21376","Marandeuil",16.7,0,6.1,97.5
"21377","Marcellois",33.3,33.3,2.6,95.7
"21378","Marcenay",0,0,4.8,100
"21379","Marcheseuil",12.5,12.5,7.8,84.9
"21380","Marcigny-sous-Thil",0,0,2.7,90.9
"21381","Marcilly-et-Dracy",0,0,4.1,92.7
"21382","Marcilly-Ogny",11.1,11.1,7.4,92.9
"21383","Marcilly-sur-Tille",5.8,9.6,5.1,92.1
"21384","Marey-lès-Fussey",0,0,0,96.3
"21385","Marey-sur-Tille",5,5,5.3,94.1
"21386","Marigny-le-Cahouët",4.8,9.5,6.3,96.6
"21387","Marigny-lès-Reullée",7.7,7.7,3.6,95.7
"21388","Marliens",5.6,8.3,4.4,98.1
"21389","Marmagne",5.7,0,5.7,92
"21390","Marsannay-la-Côte",14.5,7.4,5.1,90.2
"21391","Marsannay-le-Bois",3.9,9.2,2.3,96.7
"21392","Martrois",25,25,3.9,94.1
"21393","Massingy",10,0,0.9,95.2
"21394","Massingy-lès-Semur",11.1,11.1,3.9,93.3
"21395","Massingy-lès-Vitteaux",0,0,1.5,95.1
"21396","Mauvilly",25,0,3.3,94.4
"21397","Mavilly-Mandelot",0,10,6.1,97.4
"21398","Maxilly-sur-Saône",13.6,13.6,6.4,92
"21399","Meilly-sur-Rouvres",0,9.1,4.7,92
"21400","Le Meix",0,0,0,87
"21401","Meloisey",10,4.3,6.5,95.2
"21402","Menesble",0,0,12.5,83.3
"21403","Ménessaire",0,20,7.2,90.7
"21404","Ménétreux-le-Pitois",3.9,6.6,3.3,92
"21405","Merceuil",11.5,7.7,3.3,95.2
"21406","Mesmont",13.3,6.7,1.3,98.9
"21407","Messanges",6.7,13.3,5.8,95.6
"21408","Messigny-et-Vantoux",10.2,6.8,4.8,96.8
"21409","Meuilley",9.5,2.9,4.1,97.3
"21410","Meulson",0,0,18.5,100
"21411","Meursanges",5.9,8.8,3.4,97.7
"21412","Meursault",9.5,6.7,4,89.2
"21413","Millery",8,8,5.6,91.4
"21414","Mimeure",10.5,5.3,3.4,97.7
"21415","Minot",0,10,3.5,93.9
"21416","Mirebeau-sur-Bèze",18,9.9,5.3,89.5
"21417","Missery",33.3,0,3.3,89.8
"21418","Moitron",50,25,2.4,100
"21419","Molesme",6.7,6.6,5.5,91.4
"21420","Molinot",11.1,11.1,6.8,96.3
"21421","Moloy",6.7,6.7,4,92.8
"21422","Molphey",0,0,8.3,94.6
"21423","Montagny-lès-Beaune",7,6.9,4.3,95.5
"21424","Montagny-lès-Seurre",12.5,12.5,3.4,96.1
"21425","Montbard",17.3,7.3,5.2,76.5
"21426","Montberthault",0,8.3,8,94.8
"21427","Montceau-et-Écharnant",10,0,6.6,96.2
"21428","Monthelie",10,0,8.6,94.4
"21429","Montigny-Montfort",11.3,0,5.1,93
"21430","Montigny-Saint-Barthélemy",16.7,16.7,4.5,97.1
"21431","Montigny-sur-Armançon",27.3,0,1.7,97.2
"21432","Montigny-sur-Aube",13.5,6.2,4.3,77
"21433","Montigny-Mornay-Villeneuve-sur-Vingeanne",8.7,4.3,3.9,96.5
"21434","Montlay-en-Auxois",11.1,11.1,3.9,88.9
"21435","Montliot-et-Courcelles",0,9.3,5.8,94.7
"21436","Montmain",11.1,11.1,5.1,100
"21437","Montmançon",0,15.4,3.6,96.7
"21438","Montmoyen",0,0,6.5,89.5
"21439","Montoillot",0,16.7,4.5,97.4
"21440","Montot",14.3,7.1,3.7,95.3
"21441","Mont-Saint-Jean",0,7.5,3.6,86.9
"21442","Morey-Saint-Denis",12.5,9.9,5.8,93.1
"21444","Mosson",25,25,3.3,93.8
"21445","La Motte-Ternant",0,0,3,91.4
"21446","Moutiers-Saint-Jean",9.1,0,4.4,90.7
"21447","Musigny",20,0,1.6,87.5
"21448","Mussy-la-Fosse",0,20,7.6,89.5
"21449","Nan-sous-Thil",11.1,11.1,5.7,83.7
"21450","Nantoux",9.1,0,7.8,95.1
"21451","Nesle-et-Massoult",0,0,6.7,88.6
"21452","Neuilly-Crimolois",7.8,9.2,5.1,94
"21454","Nicey",33.3,0,2.9,93.8
"21455","Nod-sur-Seine",0,0,4.2,91.4
"21456","Nogent-lès-Montbard",11.1,0,4,97.3
"21457","Noidan",0,0,18,91.2
"21458","Noiron-sous-Gevrey",12.7,16.1,3.2,98
"21459","Noiron-sur-Bèze",0,7.1,5.1,99
"21460","Noiron-sur-Seine",0,0,0,89.7
"21461","Nolay",9.1,7.8,7.3,88
"21462","Norges-la-Ville",12.5,7.1,3.7,97
"21463","Normier",33.3,33.3,7.9,87.5
"21464","Nuits-Saint-Georges",11.1,7.1,6.1,83.8
"21465","Obtrée",33.3,16.7,3.1,90.9
"21466","Oigny",0,0,0,90
"21467","Oisilly",22.2,0,1.9,98.3
"21468","Orain",0,0,10.7,95.8
"21469","Orgeux",3.6,6.9,4.7,96.7
"21470","Origny",0,33.3,3.2,94.4
"21471","Orret",0,0,6.2,60
"21472","Orville",9.1,9.1,3.7,94.9
"21473","Ouges",5.8,5.5,3.7,90.2
"21474","Pagny-la-Ville",8,7.8,3.4,93
"21475","Pagny-le-Château",6.6,6,6,94.6
"21476","Painblanc",14.3,0,2.4,87.8
"21477","Panges",20,0,1.4,91.9
"21478","Pasques",10.6,5.1,2.7,93.1
"21479","Pellerey",0,0,4.3,83.7
"21480","Pernand-Vergelesses",6.7,0,4.5,97.4
"21481","Perrigny-lès-Dijon",6.4,6.6,5.9,95.5
"21482","Perrigny-sur-l'Ognon",15.3,9.3,6.2,88.7
"21483","Pichanges",11.2,11,2.1,96.1
"21484","Planay",0,0,9.6,95
"21485","Plombières-lès-Dijon",9.6,5.8,5.3,83.4
"21487","Pluvet",12.4,11,4.2,94
"21488","Poinçon-lès-Larrey",20,10,5.6,93.3
"21489","Poiseul-la-Grange",0,0,2,89.7
"21490","Poiseul-la-Ville-et-Laperrière",11.1,0,6.7,93.4
"21491","Poiseul-lès-Saulx",50,0,4.1,96.8
"21492","Pommard",6.7,0,7.1,90
"21493","Poncey-lès-Athée",0,8.3,6,94.2
"21494","Poncey-sur-l'Ignon",0,20,1.6,89.2
"21495","Pont",14.3,14.3,1,98.1
"21496","Pontailler-sur-Saône",22.2,11.9,5.5,86.1
"21497","Pont-et-Massène",7.7,0,9.2,95.1
"21498","Posanges",0,33.3,0,90.9
"21499","Pothières",8.3,8.3,8.3,92.4
"21500","Pouillenay",17.7,5.6,4.4,95.7
"21501","Pouilly-en-Auxois",14.3,10.4,5.2,76.1
"21502","Pouilly-sur-Saône",14.2,7.2,5.8,88.9
"21503","Pouilly-sur-Vingeanne",25,12.5,4,93.1
"21504","Prâlon",20,0,2.7,97.7
"21505","Précy-sous-Thil",20,13.7,4.3,85.4
"21506","Premeaux-Prissey",13.6,9.1,2.4,92.8
"21508","Prenois",7.2,0,2.6,96.6
"21510","Prusly-sur-Ource",0,0,6.6,91
"21511","Puits",0,14.3,5.5,84.8
"21512","Puligny-Montrachet",7.5,3.5,4.8,95
"21514","Quemigny-sur-Seine",50,0,8.6,92.7
"21515","Quetigny",16.9,11,5,83.5
"21516","Quincerot",0,0,1.9,96.9
"21517","Quincey",3.3,6.1,2.8,97.9
"21518","Quincy-le-Vicomte",9.1,9.1,4.6,90.6
"21519","Recey-sur-Ource",5.2,0,4,88.5
"21520","Remilly-en-Montagne",11.1,0,4.7,98.5
"21521","Remilly-sur-Tille",6.9,5.2,4.3,96.8
"21522","Renève",7.9,4.1,2.9,93.9
"21523","Reulle-Vergy",10,0,2.5,97.1
"21524","Riel-les-Eaux",33.3,0,5.6,93.2
"21525","La Roche-en-Brenil",25.9,7.4,5.3,90
"21526","Rochefort-sur-Brévon",0,0,0,100
"21527","La Rochepot",11.1,5.6,6.9,94.5
"21528","La Roche-Vanneau",12.5,0,3.7,98.4
"21529","Roilly",66.7,33.3,11.1,95.2
"21530","Rougemont",11.1,0,4,89
"21531","Rouvray",25.2,6.2,7.5,81.5
"21532","Rouvres-en-Plaine",5.9,11.3,5,97.3
"21533","Rouvres-sous-Meilly",0,0,2.8,92.9
"21534","Ruffey-lès-Beaune",4.4,6.7,5.5,97.3
"21535","Ruffey-lès-Echirey",1.2,4.8,3.1,95.3
"21536","Sacquenay",5.3,5.3,3.2,91.5
"21537","Saffres",0,0,5.6,89.8
"21538","Saint-Andeux",0,12.5,2.9,100
"21539","Saint-Anthot",33.3,0,4.1,96.9
"21540","Saint-Apollinaire",13.2,5.8,4.7,88.9
"21541","Saint-Aubin",0,7.6,4,93.2
"21542","Saint-Bernard",3.8,9.6,1.7,97.9
"21543","Saint-Broing-les-Moines",8.3,0,1.9,88.9
"21544","Sainte-Colombe-en-Auxois",25,25,2.1,93.1
"21545","Sainte-Colombe-sur-Seine",14.7,5,7.4,84.6
"21546","Saint-Didier",8.3,8.3,9.3,90.8
"21547","Saint-Euphrône",13.3,6.7,8.3,94.3
"21548","Saint-Germain-de-Modéon",0,0,5.2,87.2
"21549","Saint-Germain-le-Rocheux",0,0,5.8,82.9
"21550","Saint-Germain-lès-Senailly",0,0,3.4,94.1
"21552","Saint-Hélier",0,0,0,100
"21553","Saint-Jean-de-Bœuf",16.7,0,4.7,87.8
"21554","Saint-Jean-de-Losne",30.5,11.3,5,73.4
"21555","Saint-Julien",5.6,5.3,6,95.8
"21556","Saint-Léger-Triey",6.7,6.7,3,95.7
"21557","Saint-Marc-sur-Seine",0,0,4.3,87.3
"21558","Sainte-Marie-la-Blanche",3.7,5,3.7,95.1
"21559","Sainte-Marie-sur-Ouche",9.2,4.2,4.1,94.8
"21560","Saint-Martin-de-la-Mer",5.6,5.6,8.1,91.4
"21561","Saint-Martin-du-Mont",3.7,7.4,5.3,95.9
"21562","Saint-Maurice-sur-Vingeanne",8.3,16.7,6.9,93.8
"21563","Saint-Mesmin",0,0,2.2,94.8
"21564","Saint-Nicolas-lès-Cîteaux",4.3,8.7,2.2,93.6
"21565","Saint-Philibert",14.3,3.2,5.2,98.1
"21566","Saint-Pierre-en-Vaux",0,20,9.5,84.5
"21567","Saint-Prix-lès-Arnay",0,9.1,7,95.2
"21568","Saint-Rémy",7,4.5,5.8,90.7
"21569","Saint-Romain",16.7,16.7,6.3,93.3
"21570","Sainte-Sabine",25,0,4.3,94.5
"21571","Saint-Sauveur",7.7,7.7,2.4,97
"21572","Saint-Seine-en-Bâche",0,9.1,2.2,96.6
"21573","Saint-Seine-l'Abbaye",11,10.7,5,87
"21574","Saint-Seine-sur-Vingeanne",12.5,8.3,6.5,96
"21575","Saint-Symphorien-sur-Saône",0,4.5,5.2,97.9
"21576","Saint-Thibault",50,10,2.5,93.5
"21577","Saint-Usage",9.1,15.6,6.5,90.6
"21578","Saint-Victor-sur-Ouche",5.5,12.2,5.6,98.3
"21579","Salives",18.2,9.1,5.4,95.3
"21580","Salmaise",14.3,0,2.7,92
"21581","Samerey",11.1,0,8,92.4
"21582","Santenay",13.6,9.5,5.2,92
"21583","Santosse",33.3,0,7.1,95.8
"21584","Saulieu",17.9,5.5,6.4,76
"21585","Saulon-la-Chapelle",13.3,4.4,4,91.2
"21586","Saulon-la-Rue",11.4,4.5,4.2,97.8
"21587","Saulx-le-Duc",6.7,6.7,4.9,94.5
"21588","Saussey",0,0,8.3,94.1
"21589","Saussy",0,0,6.9,100
"21590","Savigny-lès-Beaune",15.9,7.3,4.1,94.7
"21591","Savigny-le-Sec",7.2,7,6.2,97.3
"21592","Savigny-sous-Mâlain",12.5,6.3,6.7,93.4
"21593","Savilly",0,0,5.9,92.7
"21594","Savoisy",8.3,0,2.5,96.7
"21595","Savolles",30,10,1.8,98.4
"21596","Savouges",13.6,9.1,1.6,96.2
"21597","Segrois",0,0,0,100
"21598","Seigny",0,20,4.6,93.2
"21599","Selongey",11.8,9.6,4.8,88.2
"21600","Semarey",14.3,0,5.6,96
"21601","Semezanges",0,0,2.7,97.7
"21602","Semond",0,0,15.4,87.5
"21603","Semur-en-Auxois",16.7,6.2,5.3,79.4
"21604","Senailly",0,10,5.2,95
"21605","Sennecey-lès-Dijon",9.4,7,4.6,95.8
"21606","Ladoix-Serrigny",10.3,6,4.5,94.5
"21607","Seurre",25.8,8.1,6.4,77.1
"21608","Sincey-lès-Rouvray",28.6,0,4.3,92.3
"21609","Soirans",9.7,6.3,5.8,98.3
"21610","Soissons-sur-Nacey",8.9,13.4,6.5,97.7
"21611","Sombernon",8.8,6,4.4,89.5
"21612","Souhey",14.3,0,1.5,97.2
"21613","Soussey-sur-Brionne",20,10,6.2,91.2
