"IRIS","DISP_TP6019"
502180102,"10.4"
502180103,"12.4"
502180201,17740
502180203,"35.3"
502180204,17710
505020102,12560
505020103,"15.2"
505020201,"9.2"
505020202,"15.9"
505020301,"19.7"
505020302,"28.2"
505020303,16760
511080102,16710
511080103,"10.7"
511080104,"27.1"
511080105,"8.9"
511080202,"41.1"
511080203,"22.7"
511080204,"9.6"
511080301,"36.2"
511080302,"32.6"
511080303,"38.9"
511080304,"29.3"
511080401,"16.9"
511080402,"24.9"
511080403,"11.5"
511080501,18630
511080502,"38.1"
511080503,"41.4"
511080601,"19.5"
511080602,"15.7"
511080603,"14.8"
511080604,18320
512300101,"13.5"
512300102,18060
512300201,"16.2"
512300301,"15.8"
512300302,"13.1"
512300401,47
512300402,17450
512300501,"10.4"
512300502,"14.5"
512300601,"32.8"
512300602,"24.3"
514540101,20440
514540201,"12.3"
514540202,"11.6"
514540203,"11.8"
514540301,18640
514540302,"12.1"
514540401,"9.1"
514540501,"9.9"
514540601,"12.4"
514540602,"15.1"
514540701,25
514540801,"13.1"
514541001,"14.2"
514541101,"23.9"
514541102,"18.5"
514541201,"17.5"
514541202,"16.4"
514541301,"15.6"
514541501,"18.5"
514541502,"14.8"
514541601,"14.5"
514541602,"15.8"
514541603,"18.6"
514541701,"11.8"
514541702,19440
514541703,19620
514541801,"16.8"
514541802,18
514541901,"33.5"
514542001,34
514542101,"46.8"
514542102,"38.1"
514542201,"17.7"
514542301,18800
514542401,"21.4"
514542402,"12.5"
514542501,16100
514542502,"21.5"
514542503,"16.9"
514542701,"27.7"
514542702,"19.2"
514542801,"32.4"
514542901,"26.1"
514543001,"11.4"
514543101,"41.3"
514543102,"49.6"
514543103,"31.3"
514543201,"24.3"
514543202,"11.6"
514543401,"17.5"
514543501,"36.4"
514543601,16820
514543602,"41.7"
514543603,"49.9"
514543801,"25.3"
514543901,"47.3"
514543902,"34.6"
514543903,9640
514544001,"28.9"
514544101,37
514544102,"32.5"
514544301,"28.3"
514544501,"15.8"
514544502,18
514544503,18000
514544601,"45.2"
514544602,"66.3"
514544603,"31.1"
514544701,"29.7"
514544702,"57.1"
514544703,"64.3"
514544801,"14.8"
515730101,19150
515730102,19230
515730201,"8.5"
515730202,15510
516490101,13060
516490201,"22.2"
516490202,"38.1"
516490301,11090
516490303,14660
521210101,16840
521210102,18330
521210103,"17.7"
521210104,"11.7"
521210201,17440
521210202,18120
521210203,"28.4"
521210204,"26.2"
521210301,"15.9"
521210302,"23.8"
521210303,"47.5"
521210304,17530
524480101,"26.9"
524480102,"51.5"
524480104,"45.7"
524480201,"19.7"
524480202,"16.8"
524480203,"16.4"
524480204,"15.3"
524480301,"17.8"
524480401,15860
524480402,"14.8"
530620102,"13.7"
530620103,14550
530620104,16830
530620105,"7.4"
530620108,"16.1"
530620201,18140
530620202,18290
531300101,"15.5"
531300102,"17.9"
531300103,12200
531300104,"9.9"
531300105,"17.4"
531300106,19460
531300107,"15.5"
531300108,13
531300109,"16.3"
531300110,"8.6"
531300111,"9.4"
531300112,"14.3"
531300113,"19.1"
531300114,19820
531300115,"35.7"
531300117,"46.5"
531300118,"32.9"
531300119,10090
531300120,"11.8"
531470101,"18.6"
531470102,17
531470103,15860
531470104,17730
531470105,"18.2"
531470106,17540
531470107,"11.2"
543040103,35
543040104,21810
543040105,20600
543040106,"36.3"
543040107,"47.3"
543040108,19660
543040109,19390
543230101,"24.8"
543230102,"28.4"
543230103,"32.4"
543230104,22
543230105,"38.2"
543230106,"32.8"
543230107,"24.4"
543290101,"14.3"
543290102,"26.8"
543290103,"26.9"
543290104,23
543290105,"19.7"
543290106,"17.9"
543290107,"18.9"
543290108,10650
543950101,"42.4"
543950102,"55.2"
543950201,"16.6"
543950202,"23.7"
543950203,21080
543950301,"13.6"
543950302,17
543950303,"13.5"
543950401,"14.1"
543950402,19060
543950403,"11.3"
543950404,"17.1"
543950501,"16.5"
543950502,"28.3"
543950503,"16.2"
543950504,"23.7"
543950601,"16.5"
543950602,"12.5"
543950603,10440
543950604,"17.7"
543950701,18540
543950702,"17.1"
543950703,"15.4"
543950801,"32.8"
543950802,"29.6"
543950803,"24.1"
543950901,28
543950902,"23.5"
543950903,"20.9"
543950904,"23.1"
543951001,"28.2"
543951002,"24.5"
543951101,"15.2"
543951102,"21.8"
543951201,"15.7"
543951202,16
543951203,"18.2"
544310101,"9.9"
544310102,"22.2"
544310103,"13.5"
544310104,"15.5"
544310105,"23.4"
544310106,"19.9"
545280101,"9.7"
545280102,"26.1"
545280103,"20.7"
545280104,"11.6"
545280105,"36.1"
545280107,"15.9"
545470102,17490
545470103,17310
545470104,"12.2"
545470105,"35.9"
545470106,"49.1"
545470107,"34.8"
545470108,"45.4"
545470109,"22.5"
545470110,"60.3"
545470111,"62.3"
545470112,"40.5"
545470113,18120
545470114,13
545470115,14
545470117,19400
545780102,18910
545780103,20210
545780105,23680
545780106,21740
545780107,"9.6"
545780108,"14.6"
545780109,"16.1"
550290101,10640
550290102,"11.2"
550290103,"21.9"
550290104,14820
550290105,"9.4"
550290106,"18.7"
555450101,17890
555450102,"29.3"
555450103,"29.4"
555450104,"18.2"
555450105,"15.9"
555450106,10070
555450107,"13.4"
555450108,"14.1"
560070101,"17.1"
560070102,"18.2"
560070103,15
560070104,"9.1"
560070105,12
560780101,18740
560780102,20740
560780103,19870
560780104,20480
560830101,"15.3"
560830102,"7.2"
560830103,14670
560830105,"10.6"
560980101,"12.4"
560980102,17160
560980103,"19.5"
560980104,"29.8"
560980105,"16.6"
560980106,"18.5"
560980107,14190
560980108,"18.2"
560980109,"15.2"
560980110,16250
560980111,19000
561210101,"17.4"
561210102,"14.5"
561210103,"19.3"
561210301,"18.2"
561210302,"17.7"
561210303,"18.3"
561210401,"21.5"
561210402,"14.8"
561210403,"16.8"
561210404,"11.8"
561210501,"28.8"
561210502,9480
561210601,17870
561210602,31
561210701,"48.3"
561210702,34
561210703,18740
561210704,18280
561210902,"12.2"
561210903,"40.5"
561210904,8
561210905,"11.7"
561210906,"35.6"
561620101,19930
561620102,21640
561620103,19420
561620105,21530
561620106,17380
561620107,18470
561620108,18700
561620109,17900
561780101,"19.3"
561780102,18420
561780103,15360
561780104,"21.5"
561780105,"12.1"
562060101,18730
562060102,"10.2"
562060103,19760
562600101,21160
562600103,"49.1"
562600104,"11.9"
562600105,"36.3"
562600107,"12.8"
562600108,"13.3"
562600109,"13.4"
562600110,"15.4"
562600111,"14.3"
562600115,"10.1"
562600116,"8.3"
562600117,"10.4"
562600118,16350
562600119,"14.7"
562600121,10340
562600122,"37.2"
562600123,"18.7"
562600124,"15.4"
562600125,"6.1"
562600126,18260
562600127,"6.8"
570190101,"12.8"
570190102,"15.2"
570190103,"13.8"
571600102,10910
571600103,"19.8"
571600105,"29.6"
571600106,"19.2"
571600107,"15.2"
571600108,23
572060101,"23.3"
572060102,15490
572060103,"31.6"
572060104,14470
572060105,10430
572060106,"42.3"
572060107,"10.8"
572060108,"19.7"
572210102,"21.8"
572210103,"20.7"
572210105,"17.8"
572210106,"25.6"
572270101,"30.3"
572270102,15250
572270103,"24.2"
572270104,38
572270105,9690
572270106,"28.4"
572270107,"15.2"
572270108,31
572270109,"37.5"
572270110,"32.6"
572400101,"38.7"
572400102,"23.1"
572400103,"26.9"
572400104,"26.5"
572400105,"25.3"
572400106,16980
573060101,"21.8"
573060103,"14.7"
573060104,19040
573060105,"28.8"
573060106,"23.1"
573060108,"20.7"
574330101,"22.1"
574330102,"16.8"
574330103,12
574330104,13040
574470103,20610
574470104,"13.1"
574470105,21690
574470107,"6.8"
574630101,"15.7"
574630102,"15.5"
574630103,"21.7"
574630201,10920
574630203,9810
574630204,"30.1"
574630301,"37.4"
574630302,"14.6"
574630303,"19.9"
574630401,"18.2"
574630402,"15.5"
574630403,"21.5"
574630404,"26.8"
574630501,"51.6"
574630502,"22.6"
574630601,"18.3"
574630602,20470
574630603,10890
574630604,"15.6"
574630701,"11.6"
574630702,"10.1"
574630703,"15.2"
574630704,"16.8"
574630801,"14.3"
574630802,"15.8"
574630803,"18.8"
574630804,"16.8"
574630805,"18.8"
574630806,"40.9"
574630807,21
574630901,"13.2"
574630902,"10.3"
574630903,18700
574630904,"19.1"
574630905,"11.9"
574631001,"31.9"
574631002,"43.1"
574631003,"64.4"
574631004,"50.7"
574631005,"54.3"
574631007,"34.7"
574631101,"13.5"
574631102,21810
574631202,18070
574631204,"22.3"
574800102,"10.9"
574800103,20870
574800104,"13.6"
574800105,16
574800106,"12.3"
574800107,"29.9"
574800108,"27.2"
574800109,"18.1"
575910101,"22.3"
575910102,"18.3"
575910103,"26.7"
575910104,"17.3"
576060101,16090
576060102,"34.6"
576060103,"19.8"
576060104,"16.7"
576060105,"9.3"
576060107,"36.4"
576300101,"14.6"
576300103,12590
576300104,"22.2"
576300105,"16.2"
576300106,"32.2"
576310101,"12.5"
576310102,"17.5"
576310103,11420
576310104,"30.2"
576310105,"27.8"
576310106,"14.5"
576310107,"24.5"
576310108,"28.7"
576310110,"26.8"
576310111,"10.6"
576600101,"26.1"
576600102,"26.3"
576600103,"21.8"
576600104,"21.3"
576600105,"17.1"
576720103,13
576720104,"24.4"
576720105,"11.5"
576720106,"17.7"
576720107,"14.9"
576720108,"18.9"
576720109,"34.8"
576720110,39
576720111,"6.5"
576720112,10880
576720114,"14.5"
576720115,"19.4"
576720118,"8.1"
576720120,20280
576720121,32
576720122,22010
577510101,"20.8"
577510103,12060
577510104,"18.1"
577510105,52
577510106,10130
577510107,"45.1"
577510110,"13.9"
577570103,"15.1"
577570104,"9.8"
577570105,"7.7"
577570106,9610
577570107,"12.2"
580860101,"21.8"
580860102,"9.3"
580860103,10380
580860104,"11.7"
580860105,17030
581940101,"16.4"
581940102,"20.9"
581940103,"15.8"
581940104,23
581940105,18830
581940106,"16.6"
581940107,"21.1"
581940108,"49.6"
581940109,"50.3"
581940111,15660
581940112,16150
581940113,"11.5"
581940114,"12.9"
581940115,52
581940116,"34.6"
581940117,"17.1"
590080101,"23.1"
590080102,"34.3"
590080103,"21.9"
590080104,"29.5"
590090101,19610
590090102,20300
590090103,"24.4"
590090104,22320
590090201,17400
590090203,"8.9"
590090204,"15.8"
590090206,"8.8"
590090207,18630
590090301,"12.3"
590090303,"16.3"
590090304,"15.1"
590090402,29370
590090403,22790
590090404,"12.4"
590090405,20310
590090501,19210
590090502,"29.6"
590090504,"32.5"
590090505,"37.7"
590090602,15780
590090603,"40.3"
590090701,"51.4"
590090703,11090
590090704,37
590090705,"34.5"
590110101,"10.1"
590110102,"13.4"
590110103,"8.9"
590140101,"35.1"
590140102,"34.1"
590140103,"33.2"
590140104,"28.8"
590140105,"33.5"
590140106,"24.7"
590170102,"28.7"
590170103,29
590170201,"24.9"
590170202,"18.4"
590170303,"32.2"
590170304,"27.6"
590170305,"23.7"
590170401,"29.1"
590170402,"24.9"
590170403,"18.8"
590430101,16210
590430201,"12.5"
590430301,17230
590430401,"12.1"
590430501,"8.7"
591120101,11190
591120102,"25.9"
591120104,"24.1"
591120105,"31.7"
591120106,"29.1"
591220101,"18.5"
591220102,"27.4"
591220103,"21.3"
591220104,12410
591220105,15510
591220106,"20.9"
591220107,17
591220108,"30.1"
591220109,"23.6"
591220110,"19.3"
591220113,16
591220114,"24.5"
591390101,"35.8"
591390102,28
591390103,"22.4"
591390104,"32.5"
591390105,"34.7"
591390106,"25.9"
591520101,"12.9"
591520102,"13.5"
591520201,"23.1"
591520202,"10.5"
591520203,"8.8"
591550101,"18.4"
591550201,17070
591550202,15380
591550203,17400
591550301,"15.6"
591550302,"14.9"
591550401,"15.7"
591550402,26
591550501,12
591630101,"8.9"
591630102,"14.6"
591630104,"12.5"
591630201,13850
591630202,"26.1"
591630203,"16.4"
591630204,"22.9"
591630301,26060
591630302,"15.7"
591720101,"40.8"
591720102,"33.3"
591720103,"35.9"
591720104,"43.9"
591720105,"44.7"
591720106,"45.6"
591780101,33
591780102,12230
591780103,"22.1"
591780104,"21.6"
591780105,"20.6"
591780107,"20.4"
591780108,26
591780109,20
591780110,12750
591780111,"36.7"
591780112,"18.7"
591780113,"21.1"
591780114,"40.8"
591780117,11060
591790101,"28.6"
591790102,"26.4"
591790103,"37.1"
591790104,"21.1"
591830201,"14.3"
591830202,"19.2"
591830203,"33.1"
591830301,"9.8"
591830401,"35.2"
591830402,"17.7"
591830501,18770
591830502,"9.3"
591830503,"11.3"
591830601,19420
591830602,17470
591830603,"14.4"
591830701,"14.9"
591830702,"17.9"
591830801,"10.6"
591830802,"16.8"
591830901,"9.3"
591830902,"14.8"
591831001,"36.6"
591831002,"38.3"
591831101,"24.9"
591831102,"44.4"
591831201,"19.4"
591831202,"11.3"
591831301,16
591831302,"12.6"
591831502,"31.6"
591831503,"23.5"
591831601,"43.9"
591831602,16570
591831701,"29.6"
591831801,"13.2"
591831802,"50.4"
591831803,"16.2"
591831901,"27.5"
591831902,27
591832001,15640
591832002,"17.1"
592200101,28
592200102,"15.1"
592200103,"21.8"
592200202,17410
592200203,20310
592200204,"13.4"
592200205,19140
592490101,"35.3"
592490102,"30.7"
592490103,"37.6"
592490104,"39.7"
592490105,"29.1"
592490106,"30.4"
592710201,"21.2"
592710202,"16.8"
592710301,"39.7"
592710401,"43.4"
592710402,"44.4"
592710501,"30.8"
592710502,18
592710601,"36.4"
592710602,12720
592730101,15100
592730102,"14.9"
592730103,15540
592730104,"14.8"
592730105,"10.9"
592790101,13270
592790102,"16.4"
592790201,23
592790202,"25.8"
592790203,"16.1"
592790301,"15.2"
592790302,"9.4"
592790303,"7.6"
592860101,"25.3"
592860102,18640
592860201,15
592860202,"16.4"
592860203,"16.2"
592910101,"42.8"
592910102,"33.6"
592910103,"28.1"
592910104,"27.8"
592910105,"34.1"
592950101,"14.4"
592950102,16
592950103,"13.5"
592950104,"13.9"
592950105,15
592950106,17520
592950107,"27.1"
592950108,15670
592950110,"15.9"
592950112,"9.5"
592990101,"18.3"
592990102,"18.2"
592990103,13370
592990201,22420
592990202,21230
592990203,20330
592990204,19580
592990301,"33.7"
592990302,49
592990303,"28.6"
593240102,"32.3"
593240103,49
593240104,"31.2"
593240105,"33.9"
593240106,14400
593280101,23200
593280102,"29.6"
593280103,18340
593280201,16770
593280202,21370
593280203,20290
593280301,20670
593280302,"5.5"
593280403,24510
593280405,21870
593280501,"14.2"
593280502,21460
593500104,"17.5"
593500105,"17.6"
593500111,21
593500112,"15.2"
593500113,14750
593500115,"35.6"
593500116,"13.9"
593500117,"21.6"
593500118,16
593500119,"15.3"
593500201,"10.4"
593500202,"19.8"
593500203,"18.7"
593500204,14
593500205,12
593500206,"13.6"
593500207,"31.3"
593500303,"38.7"
593500304,"34.6"
593500305,"21.4"
593500306,"19.6"
593500307,"20.1"
593500308,19
593500309,"20.1"
593500401,"29.2"
593500402,"41.2"
593500403,45
593500404,29
593500405,13
593500406,"17.6"
593500407,22
593500408,"35.5"
593500409,"21.8"
593500410,23
593500502,"41.4"
593500503,"31.6"
593500504,"39.2"
593500506,"31.9"
593500507,"50.4"
593500508,"34.3"
593500601,"21.1"
593500602,"68.7"
593500603,"48.7"
593500604,"76.2"
593500702,"37.5"
593500703,"37.4"
593500704,"52.1"
593500705,"63.5"
593500706,"51.1"
593500707,"42.4"
593500709,"27.5"
593500710,"24.3"
593500711,"43.1"
593500801,19200
593500802,"13.9"
593500803,"24.5"
593500804,"48.6"
593500901,22150
593500902,21810
593500903,"14.7"
593500905,"11.1"
593500906,"21.2"
593500907,"21.2"
593500908,"21.8"
593501001,"34.3"
593501002,"40.4"
593501003,"37.6"
593501004,27
593501005,"28.3"
593501006,"26.9"
593501007,"28.8"
593501008,"31.5"
593502402,"33.4"
593502403,"13.9"
593502404,"19.6"
593502501,"12.7"
593502502,16
593502503,"26.1"
593502601,"42.8"
593502602,"11.5"
593502603,18000
593502702,"14.5"
593502703,"10.7"
593502704,"14.7"
593502705,17440
593502801,"19.6"
593502802,"21.7"
593502901,"22.7"
593502902,"14.9"
593502903,"11.3"
593502904,"22.1"
593503001,"13.8"
593503002,"18.3"
593503003,"28.2"
593600101,"17.4"
593600102,"15.3"
593600103,"18.7"
593600104,28
593600201,12330
593600202,"32.6"
593600203,41
593600301,"19.6"
593600302,"17.9"
593600303,16720
593670101,18190
593670102,17960
593670103,15250
593670104,19260
593670105,"22.5"
593680101,25
593680102,"15.3"
593680103,15800
593680201,"20.5"
593680202,"8.7"
593680301,"16.2"
593680302,13
593680401,21280
593680402,24470
593780101,25220
593780102,24090
593780201,11640
593780202,"16.9"
593780301,26150
593780302,24700
593780303,20980
593780401,"8.1"
593780402,"13.2"
593780403,"19.3"
593780404,17860
593780501,22390
593780502,23300
593780601,24200
593780602,25490
593780701,"8.9"
593780702,17690
593830101,17190
593830102,"19.2"
593830103,16
593830104,13550
593830105,27
593860101,20990
593860102,18800
593860103,"18.4"
593860104,"11.4"
593860105,15860
593920101,"25.9"
593920201,"20.6"
593920202,"19.2"
593920301,"28.9"
593920302,9340
593920303,"21.2"
593920401,"26.8"
593920402,"34.4"
593920403,"43.6"
593920404,"47.2"
593920405,"38.1"
593920501,"38.4"
593920502,"45.1"
593920503,"41.5"
594100101,8
594100102,"13.2"
594100201,"46.9"
594100202,"43.9"
594100203,"30.2"
594100302,"23.4"
594100303,"35.4"
594100304,"30.6"
594100401,"23.6"
594100402,"19.6"
594100403,"13.5"
594210101,20010
594210102,19270
594210103,21600
594210104,21700
594210105,"8.4"
594260101,19630
594260102,19390
594260103,19110
594260104,20190
594260105,18460
594910101,"25.2"
594910102,"40.2"
594910104,13830
594910105,"22.3"
594910106,"26.5"
595070101,"15.3"
595070102,"23.8"
595070103,"15.4"
595070201,"16.5"
595070202,11260
595070203,"11.6"
595070301,19840
595070303,"25.8"
595070306,"10.6"
595080101,20490
595080102,"11.5"
595080103,18810
595080201,21490
595080202,"11.4"
595080203,19680
595120101,"45.3"
595120102,"35.2"
595120201,59
595120202,"67.3"
595120203,"58.9"
595120301,"49.4"
595120302,"49.2"
595120303,"58.7"
595120401,56
595120402,"53.5"
595120403,"49.1"
595120501,"57.7"
595120502,"47.7"
595120503,"35.6"
595120504,"40.6"
595120601,"41.7"
595120602,"49.7"
595120603,"50.1"
595120701,"14.1"
595120702,"9.5"
595120703,"21.4"
595120801,"47.5"
595120802,"44.1"
595120803,"28.7"
595120901,"48.3"
595120902,"54.7"
595120903,"52.8"
595121001,"52.5"
595121002,"54.5"
595121003,47
595121102,"59.7"
595121103,"35.1"
595121201,"24.7"
595121202,"22.7"
595121203,32
595121301,"47.7"
595121302,10130
595260101,"8.8"
595260102,12760
595260103,"21.8"
595260104,"9.1"
595260105,"17.1"
595260106,12160
595270101,21800
595270102,"17.9"
595270103,"11.9"
595270104,19380
595270105,"11.8"
595440103,"14.6"
595440104,12290
595440105,"12.3"
595440107,"12.3"
595600101,"15.5"
595600102,"10.3"
595600201,"11.2"
595600202,12170
595600203,22530
595690101,14910
595690102,"20.9"
595690103,"20.9"
595690104,"21.9"
595690105,"25.9"
595690106,11220
595740101,"34.5"
595740102,"20.8"
595740103,"21.7"
595740104,"20.6"
595990101,30
595990102,"28.5"
595990201,17330
595990202,"17.9"
595990301,"27.5"
595990302,"23.9"
595990303,18
595990401,"29.7"
595990402,"27.8"
595990403,"16.8"
595990501,"15.7"
595990502,"29.6"
595990503,"29.2"
595990601,"31.3"
595990602,"15.9"
595990603,"17.1"
595990701,"39.6"
595990801,"30.9"
595990802,"26.9"
595990901,"32.7"
595990902,"26.2"
595991001,"26.9"
595991002,"35.8"
595991003,26
595991004,21
595991005,24
595991101,"17.9"
595991102,"27.7"
595991103,32
595991201,"18.9"
595991202,"35.1"
595991203,"25.8"
595991204,"25.6"
595991301,"19.2"
595991302,"32.3"
595991401,50
595991403,"60.3"
595991501,"23.4"
595991502,"15.7"
596060101,"10.5"
596060102,"26.9"
596060201,10690
596060202,"17.2"
596060203,21
596060301,"30.3"
596060302,11370
596060303,"43.2"
596060401,"29.1"
596060402,"20.2"
596060403,"24.6"
596060501,"19.6"
596060502,"30.5"
596060601,"12.2"
596060602,"12.2"
596060605,"18.6"
596160101,"23.3"
596160102,"30.6"
596160103,"22.2"
596160104,"21.8"
596160105,"28.8"
596360101,19290
596360102,18620
596360103,20410
596360104,19620
596460101,"13.3"
596460102,24830
596460103,19130
596460202,"11.5"
596460203,"7.6"
596460301,"11.7"
596460302,15
596480101,18530
596480102,19840
596480103,"18.3"
596480104,"6.7"
596480201,"40.2"
596480202,11490
596480203,17530
596480204,"28.1"
596500101,"43.4"
596500102,"23.3"
596500103,"31.2"
596500104,"38.7"
596500201,"15.9"
596500202,"26.1"
596500301,24
596500302,"18.7"
596500303,"13.1"
596500304,"12.8"
596500401,"17.2"
596500402,"18.7"
596500403,"10.8"
596500601,19150
596500602,18
596500603,"22.6"
596500604,"20.6"
596500605,"36.5"
600570101,16
600570102,"13.4"
600570201,"11.8"
600570202,18030
600570301,10440
600570302,"15.9"
600570303,"14.4"
600570401,"23.1"
600570402,"12.5"
600570403,"52.5"
600570404,"46.7"
600570405,"35.2"
600570501,12
600570601,16
600570701,"17.6"
600570702,"30.5"
600570703,"36.6"
600570704,"30.7"
601390101,"11.4"
